method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,step_index,unit_index,resource_type,unit_order,unit_order_position,selected_action,selected_target,selected_noop,base_action_legal,conditional_action_legal,ammo_before,cooldown_before,energy_before,num_base_legal_targets,num_conditional_legal_targets,num_conditional_high_threat_targets,prefix_denied_target_count,avoidable_noop,selected_high_threat,target_alive,target_threat,target_payload,target_time_to_impact,target_distance,hit_probability,damage_potential,expected_damage_reduction,best_expected_damage_reduction,matching_efficiency,target_already_selected_by_prefix,shot_fired,hit,target_intercepted,target_status_after
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,9,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,9,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.17051590041492692,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,9,2,laser,0-1-2,2,5,,True,True,True,10,0,1.0,1,1,0,0,True,False,,,,,,,,,0.019227168009076014,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,10,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,10,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.18327941620549834,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,10,2,laser,0-1-2,2,5,,True,True,True,10,0,1.0,2,2,0,0,True,False,,,,,,,,,0.029637124235750482,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,11,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,11,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.20540235902740386,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,11,2,laser,0-1-2,2,5,,True,True,True,10,0,1.0,2,2,0,0,True,False,,,,,,,,,0.04001799617329149,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,12,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,12,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.22751427006343128,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,12,2,laser,0-1-2,2,5,,True,True,True,10,0,1.0,2,2,0,0,True,False,,,,,,,,,0.05036653666010097,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,13,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,13,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.249613678408797,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,13,2,laser,0-1-2,2,5,,True,True,True,10,0,1.0,2,2,0,0,True,False,,,,,,,,,0.06067919484320847,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,14,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,14,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.2716988122918295,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,14,2,laser,0-1-2,2,5,,True,True,True,10,0,1.0,2,2,0,0,True,False,,,,,,,,,0.07095174240427404,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,15,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,15,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.29376759907397015,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,15,2,laser,0-1-2,2,5,,True,True,True,10,0,1.0,2,2,0,0,True,False,,,,,,,,,0.08117939036396253,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,16,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,16,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.3158174646718472,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,16,2,laser,0-1-2,2,5,,True,True,True,10,0,1.0,2,2,0,0,True,False,,,,,,,,,0.09135648539057083,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,17,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,17,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.3378454004165848,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,17,2,laser,0-1-2,2,5,,True,True,True,10,0,1.0,2,2,0,0,True,False,,,,,,,,,0.10147646307827843,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,18,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,18,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.359847595327607,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,18,2,laser,0-1-2,2,5,,True,True,True,10,0,1.0,2,2,0,0,True,False,,,,,,,,,0.11153166106014901,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,19,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,19,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.38181940268298326,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,19,2,laser,0-1-2,2,5,,True,True,True,10,0,1.0,2,2,0,0,True,False,,,,,,,,,0.12151299195588303,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,20,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,20,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.40375490543392456,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,20,2,laser,0-1-2,2,5,,True,True,True,10,0,1.0,3,3,0,0,True,False,,,,,,,,,0.13140966304132015,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,21,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,21,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.4256466487675496,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,21,2,laser,0-1-2,2,3,3,False,True,True,10,0,1.0,4,4,0,0,False,False,True,0.5311047873143284,1.3066893349368849,19.441044673925354,53.45785140991211,0.019066564386541217,0.6939889613175555,0.013231985214510033,0.14120886087662918,0.09370506307016033,False,True,False,False,alive
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,22,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,22,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.4474849715138015,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,22,2,laser,0-1-2,2,3,3,False,True,True,9,0,1.0,4,4,0,0,False,False,True,0.5311047873143284,1.3066893349368849,18.441045806529605,51.60095977783203,0.042024497292258545,0.6939889613175555,0.029164537225746932,0.15089515560400088,0.1932768292594123,False,True,False,False,alive
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,23,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,23,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.4692571871189207,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,23,2,laser,0-1-2,2,3,3,False,True,True,8,0,1.0,4,4,0,0,False,False,True,0.5311047873143284,1.3066893349368849,17.44104488495932,49.74407958984375,0.06498228870738634,0.6939889613175555,0.045096991044076565,0.16044992860621482,0.2810658218163258,False,True,False,False,alive
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,24,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,24,1,missile,0-1-2,1,5,,True,True,True,3,0,1.0,4,4,0,0,True,False,,,,,,,,,0.49094624645927726,,False,False,False,False,
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,24,2,laser,0-1-2,2,3,3,False,True,True,7,0,1.0,4,4,0,0,False,False,True,0.5311047873143284,1.3066893349368849,16.44104396338904,47.88721466064453,0.0879398914683949,0.6939889613175555,0.061029313938529936,0.16985062495864575,0.35931168315329426,False,True,False,False,alive
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,0,30000,25,0,missile,0-1-2,0,5,,True,True,True,0,0,1.0,0,0,0,0,False,False,,,,,,,,,0.0,,False,False,False,False,
