accuracy,balanced_accuracy,cost_weight,count,cvar_alpha,cvar_weight,damage_weight,engage_count,engage_recall,false_noop_rate,high_threat_leak_weight,noop_count,noop_recall,selection_score,wasteful_engage_rate
0.5714285714285714,0.7391304347826086,1.0,28,0.25,0.25,40.0,5,1.0,0.0,20.0,23,0.4782608695652174,0.7391304347826086,0.5217391304347826
0.5714285714285714,0.7391304347826086,1.0,28,0.25,0.5,40.0,5,1.0,0.0,20.0,23,0.4782608695652174,0.7391304347826086,0.5217391304347826
0.6428571428571429,0.7826086956521738,1.5,28,0.25,0.0,20.0,5,1.0,0.0,0.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6428571428571429,0.7826086956521738,1.5,28,0.25,0.25,20.0,5,1.0,0.0,0.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.75,0.8478260869565217,1.5,28,0.25,0.5,20.0,5,1.0,0.0,0.0,23,0.6956521739130435,0.8478260869565217,0.30434782608695654
0.6428571428571429,0.7826086956521738,1.5,28,0.25,0.0,20.0,5,1.0,0.0,10.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6428571428571429,0.7826086956521738,1.5,28,0.25,0.25,20.0,5,1.0,0.0,10.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6785714285714286,0.8043478260869565,1.5,28,0.25,0.5,20.0,5,1.0,0.0,10.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.6428571428571429,0.7826086956521738,1.5,28,0.25,0.0,20.0,5,1.0,0.0,20.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6071428571428571,0.7608695652173914,1.5,28,0.25,0.25,20.0,5,1.0,0.0,20.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6785714285714286,0.8043478260869565,1.5,28,0.25,0.5,20.0,5,1.0,0.0,20.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.6071428571428571,0.7608695652173914,1.5,28,0.25,0.0,30.0,5,1.0,0.0,0.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6428571428571429,0.7826086956521738,1.5,28,0.25,0.25,30.0,5,1.0,0.0,0.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6785714285714286,0.8043478260869565,1.5,28,0.25,0.5,30.0,5,1.0,0.0,0.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.6071428571428571,0.7608695652173914,1.5,28,0.25,0.0,30.0,5,1.0,0.0,10.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6428571428571429,0.7826086956521738,1.5,28,0.25,0.25,30.0,5,1.0,0.0,10.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6428571428571429,0.7826086956521738,1.5,28,0.25,0.5,30.0,5,1.0,0.0,10.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6071428571428571,0.7608695652173914,1.5,28,0.25,0.0,30.0,5,1.0,0.0,20.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6428571428571429,0.7826086956521738,1.5,28,0.25,0.25,30.0,5,1.0,0.0,20.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6428571428571429,0.7826086956521738,1.5,28,0.25,0.5,30.0,5,1.0,0.0,20.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6071428571428571,0.7608695652173914,1.5,28,0.25,0.0,40.0,5,1.0,0.0,0.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6071428571428571,0.7608695652173914,1.5,28,0.25,0.25,40.0,5,1.0,0.0,0.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6785714285714286,0.8043478260869565,1.5,28,0.25,0.5,40.0,5,1.0,0.0,0.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.6071428571428571,0.7608695652173914,1.5,28,0.25,0.0,40.0,5,1.0,0.0,10.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6071428571428571,0.7608695652173914,1.5,28,0.25,0.25,40.0,5,1.0,0.0,10.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6428571428571429,0.7826086956521738,1.5,28,0.25,0.5,40.0,5,1.0,0.0,10.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6071428571428571,0.7608695652173914,1.5,28,0.25,0.0,40.0,5,1.0,0.0,20.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6071428571428571,0.7608695652173914,1.5,28,0.25,0.25,40.0,5,1.0,0.0,20.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6428571428571429,0.7826086956521738,1.5,28,0.25,0.5,40.0,5,1.0,0.0,20.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6428571428571429,0.7826086956521738,2.0,28,0.25,0.0,20.0,5,1.0,0.0,0.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6785714285714286,0.8043478260869565,2.0,28,0.25,0.25,20.0,5,1.0,0.0,0.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.7857142857142857,0.8695652173913043,2.0,28,0.25,0.5,20.0,5,1.0,0.0,0.0,23,0.7391304347826086,0.8695652173913043,0.2608695652173913
0.6428571428571429,0.7826086956521738,2.0,28,0.25,0.0,20.0,5,1.0,0.0,10.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6785714285714286,0.8043478260869565,2.0,28,0.25,0.25,20.0,5,1.0,0.0,10.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.7142857142857143,0.8260869565217391,2.0,28,0.25,0.5,20.0,5,1.0,0.0,10.0,23,0.6521739130434783,0.8260869565217391,0.34782608695652173
0.6428571428571429,0.7826086956521738,2.0,28,0.25,0.0,20.0,5,1.0,0.0,20.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6785714285714286,0.8043478260869565,2.0,28,0.25,0.25,20.0,5,1.0,0.0,20.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.7142857142857143,0.8260869565217391,2.0,28,0.25,0.5,20.0,5,1.0,0.0,20.0,23,0.6521739130434783,0.8260869565217391,0.34782608695652173
0.6428571428571429,0.7826086956521738,2.0,28,0.25,0.0,30.0,5,1.0,0.0,0.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6785714285714286,0.8043478260869565,2.0,28,0.25,0.25,30.0,5,1.0,0.0,0.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.7857142857142857,0.8695652173913043,2.0,28,0.25,0.5,30.0,5,1.0,0.0,0.0,23,0.7391304347826086,0.8695652173913043,0.2608695652173913
0.6428571428571429,0.7826086956521738,2.0,28,0.25,0.0,30.0,5,1.0,0.0,10.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6785714285714286,0.8043478260869565,2.0,28,0.25,0.25,30.0,5,1.0,0.0,10.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.7142857142857143,0.8260869565217391,2.0,28,0.25,0.5,30.0,5,1.0,0.0,10.0,23,0.6521739130434783,0.8260869565217391,0.34782608695652173
0.6428571428571429,0.7826086956521738,2.0,28,0.25,0.0,30.0,5,1.0,0.0,20.0,23,0.5652173913043478,0.7826086956521738,0.43478260869565216
0.6785714285714286,0.8043478260869565,2.0,28,0.25,0.25,30.0,5,1.0,0.0,20.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.7142857142857143,0.8260869565217391,2.0,28,0.25,0.5,30.0,5,1.0,0.0,20.0,23,0.6521739130434783,0.8260869565217391,0.34782608695652173
0.6071428571428571,0.7608695652173914,2.0,28,0.25,0.0,40.0,5,1.0,0.0,0.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6785714285714286,0.8043478260869565,2.0,28,0.25,0.25,40.0,5,1.0,0.0,0.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.75,0.8478260869565217,2.0,28,0.25,0.5,40.0,5,1.0,0.0,0.0,23,0.6956521739130435,0.8478260869565217,0.30434782608695654
0.6071428571428571,0.7608695652173914,2.0,28,0.25,0.0,40.0,5,1.0,0.0,10.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6785714285714286,0.8043478260869565,2.0,28,0.25,0.25,40.0,5,1.0,0.0,10.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.6785714285714286,0.8043478260869565,2.0,28,0.25,0.5,40.0,5,1.0,0.0,10.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.6071428571428571,0.7608695652173914,2.0,28,0.25,0.0,40.0,5,1.0,0.0,20.0,23,0.5217391304347826,0.7608695652173914,0.4782608695652174
0.6785714285714286,0.8043478260869565,2.0,28,0.25,0.25,40.0,5,1.0,0.0,20.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
0.6785714285714286,0.8043478260869565,2.0,28,0.25,0.5,40.0,5,1.0,0.0,20.0,23,0.6086956521739131,0.8043478260869565,0.391304347826087
