method,train_scenario,eval_scenario,run_index,train_seed,timesteps,evaluation_seed,elapsed_seconds,episodes,avg_reward,std_reward,avg_steps,success_rate,intercept_rate,leak_rate,avg_total_damage,avg_ammo_used,avg_shots,hit_rate_per_shot,avg_invalid_actions,avg_decision_time_ms,high_threat_leak_rate,avg_zone_weighted_damage,assignment_conflict_rate,overkill_rate,damage_reduction_per_ammo,avg_resource_cost
maskable_ppo,medium,medium,2,2,20000,10020,55.702181000000564,10.0,-69.19350997131991,28.405948771164553,48.0,0.0,0.34,0.52,1.937832057241712,10.7,10.7,0.1588785046728972,0.0,1.1373047915867573,0.5454545454545454,1.937832057241712,0.0,0.0,0.10957623757967522,10.45
maskable_ppo,medium,medium,2,2,30000,10020,85.86378400000103,10.0,-51.013832255828405,24.580161421252022,43.4,0.0,0.42,0.44,1.5261098186305577,9.1,9.1,0.23076923076923078,0.0,0.9820433180536597,0.36363636363636365,1.526109818630558,0.0,0.0,0.1749088969250061,9.95
maskable_ppo,medium,medium,2,2,30208,10020,86.93602620000092,10.0,-62.31002602361322,23.98106495255645,44.9,0.0,0.3,0.52,1.8376871431248136,5.7,5.7,0.2631578947368421,0.0,0.9411603562396569,0.45454545454545453,1.8376871431248136,0.0,0.0,0.1905960840668792,7.95
conflict_free_maskable_ppo,medium,medium,2,2,0,10020,0.4817253000001074,10.0,-73.1593633868515,34.86934815819105,48.4,0.0,0.32,0.5,1.7577117906099535,16.0,16.0,0.1,0.0,0.7026822314619193,0.45454545454545453,1.7577117906099535,0.0,0.0,0.07288872289492025,17.0
conflict_free_maskable_ppo,medium,medium,2,2,10000,10020,23.605628700002853,10.0,-62.47959863971678,23.999390316584073,49.2,0.0,0.38,0.44,1.5900075521767534,15.7,15.7,0.12101910828025478,0.0,0.5007117885865656,0.5454545454545454,1.5900075521767534,0.0,0.0,0.08493381028920935,16.85
conflict_free_maskable_ppo,medium,medium,2,2,20000,10020,40.839233100003185,10.0,-82.16527506678543,21.467816057092183,49.6,0.0,0.24,0.58,2.1137766829107063,11.5,11.5,0.10434782608695652,0.0,0.49713467739908784,0.5909090909090909,2.1137766829107063,0.0,0.0,0.0750385909149172,14.75
conflict_free_maskable_ppo,medium,medium,2,2,30000,10020,57.28348360000018,10.0,-79.96420202380257,24.154238521316046,48.0,0.0,0.24,0.56,2.0734415145982337,10.6,10.6,0.11320754716981132,0.0,0.467117708361305,0.5454545454545454,2.0734415145982337,0.0,0.0,0.07945548117185006,14.3
conflict_free_maskable_ppo,medium,medium,2,2,30208,10020,57.93031370000244,10.0,-78.2362398107696,26.16562097035556,48.0,0.0,0.24,0.54,2.012950195854958,10.6,10.6,0.11320754716981132,0.0,0.45900833345816255,0.5454545454545454,2.012950195854958,0.0,0.0,0.07850202797168791,14.3
autoregressive_maskable_ppo,medium,medium,2,2,0,10020,0.8511704000011378,10.0,-51.661219685115256,12.917804308891832,47.4,0.0,0.44,0.4,1.4233807848499747,15.6,15.6,0.14102564102564102,0.0,1.4985063291517802,0.4090909090909091,1.4233807848499747,0.0,0.0,0.10190309576317332,16.2
autoregressive_maskable_ppo,medium,medium,2,2,10000,10020,32.95850409999912,10.0,-78.9991612275587,29.168290892298657,47.4,0.0,0.16,0.56,1.9814330580843513,6.4,6.4,0.125,0.0,1.140703797475904,0.5,1.981433058084351,0.0,0.0,0.09476217886676044,11.45
