method,train_scenario,run_index,train_seed,timesteps,policy_loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,advantage_mean,advantage_std,positive_advantage_rate,actor_gradient_norm,critic_gradient_norm
factorized_engagement_ar_ppo_order_012,medium,1,9,14080,-0.013013006886467338,77.08246631622315,-0.8111394330859184,0.008399294689297676,0.103515625,0.518237829208374,-2.237043456894753,10.883759371091886,0.41015625,0.0024943532526646196,0.4999936030092767
factorized_engagement_ar_ppo_order_012,medium,1,9,16128,-0.009114929242059588,119.88383846282959,-1.02063240557909,0.012508276849985123,0.059375,0.32609617710113525,3.4086359116772655,11.89808232028113,0.5859375,0.0007827526949327831,0.49999933951197734
factorized_engagement_ar_ppo_order_012,medium,1,9,18176,-0.013520889717619866,38.89184272289276,-0.923239317536354,0.008063994348049164,0.10390625,0.5240038633346558,-3.410253696842119,6.703550186756308,0.36328125,0.0017915813650209683,0.4999965837462049
factorized_engagement_ar_ppo_order_012,medium,1,9,20224,-0.004248236049897968,127.96217641830444,-0.8836308553814888,0.006848300341516733,0.003515625,0.4129834771156311,-2.2912139919790206,14.164021191243664,0.328125,0.00167368683913178,0.49999724599567
factorized_engagement_ar_ppo_order_012,medium,1,9,22016,-0.004031452559866011,140.68250274658203,-1.204730898141861,0.007360395975410938,0.021875,0.11027240753173828,-3.1543931860360317,14.102075097727763,0.30078125,0.0011156982289391498,0.49999874355778134
factorized_engagement_ar_ppo_order_012,medium,1,9,24064,-0.001715791504830122,57.255156898498534,-0.8069718554615974,0.006674998439848423,0.011328125,0.5175150632858276,-2.791941367846448,9.233309426365732,0.39453125,0.004069054898056753,0.49998342997541634
factorized_engagement_ar_ppo_order_012,medium,1,9,26112,-0.004697781102731824,111.89499149322509,-0.990025271475315,0.0033637802116572857,0.023828125,0.3166944980621338,3.2852849507762585,12.103719736672074,0.57421875,0.0018420491298518347,0.49999655904043117
factorized_engagement_ar_ppo_order_012,medium,1,9,28160,-0.0026121538830921054,131.26702003479005,-0.980441328883171,0.0033382358960807323,0.00703125,-0.03722798824310303,-4.520382330432767,12.79400492125492,0.31640625,0.0015422279935838317,0.4999977444607965
factorized_engagement_ar_ppo_order_012,medium,1,9,30208,-0.006733782892115414,146.68008708953857,-0.8237826436758041,0.0030250779818743467,0.00625,0.10440415143966675,0.9009707356453873,14.411774228326506,0.52734375,0.004970556934652217,0.4999753905102493
role_conditioned_ar_ppo_order_012,medium,2,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
