method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,total_reward,steps,num_targets,num_intercepted,num_leaked,total_damage,ammo_used,shots,hits,invalid_actions,unit_decisions,actionable_decisions,engagements,actionable_engagements,all_noop_episode,success,decision_time_seconds,decision_time_ms,high_threat_threshold,num_high_threat_targets,num_high_threat_leaked,high_threat_leak_rate,zone_weighted_damage,engaged_target_events,conflict_target_events,assignment_conflict_rate,overkill_assignments,overkill_rate,intercepted_damage_potential,damage_reduction_per_ammo,resource_cost
factorized_engagement_ar_ppo_order_012,learning,medium,time_pressure,0,8,250,47,297,-107.11249922045317,47,5,0,5,2.5804166406817717,0,0,0,0,141,138,0,0,True,False,0.0856976999930339,1.8233553190007212,0.8,0,0,0.0,2.5804166406817717,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,time_pressure,0,8,250,48,298,-128.01992338098233,46,5,0,5,3.280664112699412,0,0,0,0,138,136,0,0,True,False,0.08185899999079993,1.779543478060868,0.8,1,1,1.0,3.280664112699412,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,time_pressure,0,8,250,49,299,-120.62461634562139,35,5,0,4,3.0708205448540475,0,0,0,0,105,105,0,0,True,False,0.06308529997477308,1.8024371421363736,0.8,4,3,0.75,3.0708205448540475,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,0,300,-104.7192754720974,39,5,0,4,2.5273091824032456,0,0,0,0,117,116,0,0,True,False,0.07033159997081384,1.803374358225996,0.8,3,2,0.6666666666666666,2.527309182403246,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,1,301,-110.40659775642204,27,5,0,3,2.756886591880735,0,0,0,0,81,79,0,0,True,False,0.049081699980888516,1.817840740032908,0.8,2,1,0.5,2.7568865918807344,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,2,302,-104.88018778989867,46,5,0,4,2.509339592996622,0,0,0,0,138,124,0,0,True,False,0.08610489998682169,1.871845651887428,0.8,0,0,0.0,2.509339592996622,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,3,303,-63.64879866435989,50,5,0,4,1.9549599554786619,0,0,0,0,150,146,0,0,True,False,0.09292999999888707,1.8585999999777414,0.8,1,0,0.0,1.9549599554786619,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,4,304,-55.97453924794101,50,5,0,3,1.6991513082646992,0,0,0,0,150,144,0,0,True,False,0.09659559995634481,1.9319119991268963,0.8,1,0,0.0,1.6991513082646994,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,5,305,-117.7055969942947,40,5,0,4,2.956853233143156,0,0,0,0,120,110,0,0,True,False,0.07284499999514082,1.8211249998785206,0.8,1,1,1.0,2.956853233143156,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,6,306,-63.9505485810606,50,5,0,2,1.9650182860353518,0,0,0,0,150,150,0,0,True,False,0.08992389998456929,1.7984779996913858,0.8,2,1,0.5,1.9650182860353518,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,7,307,-55.17101494356127,50,5,0,3,1.6723671647853746,0,0,0,0,150,132,0,0,True,False,0.09314670002640923,1.8629340005281847,0.8,1,0,0.0,1.6723671647853746,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,8,308,-121.97210261500716,49,5,0,5,3.0690700871669048,0,0,0,0,147,141,0,0,True,False,0.08866619999753311,1.809514285663941,0.8,1,1,1.0,3.069070087166905,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,9,309,-40.81286918028026,50,5,0,2,1.193762306009341,0,0,0,0,150,134,0,0,True,False,0.0903748999844538,1.807497999689076,0.8,2,0,0.0,1.193762306009341,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,10,310,-50.924260921110026,50,5,0,3,1.5308086973703334,0,0,0,0,150,144,0,0,True,False,0.0909601000166731,1.819202000333462,0.8,1,1,1.0,1.5308086973703332,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,11,311,-73.4806629893254,50,5,0,3,2.2826887663108497,0,0,0,0,150,142,0,0,True,False,0.09161719998519402,1.8323439997038804,0.8,2,0,0.0,2.2826887663108497,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,12,312,-51.32803145490919,50,5,0,3,1.544267715163639,0,0,0,0,150,135,0,0,True,False,0.09244959998613922,1.8489919997227844,0.8,1,1,1.0,1.5442677151636388,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,13,313,-107.70334523593414,33,5,0,4,2.646778174531138,0,0,0,0,99,90,0,0,True,False,0.062438899964035954,1.8920878776980592,0.8,2,1,0.5,2.646778174531138,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,14,314,-118.9006291112958,45,5,0,4,2.9800209703765264,0,0,0,0,135,135,0,0,True,False,0.08293990000674967,1.8431088890388816,0.8,2,1,0.5,2.9800209703765264,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,15,315,-103.9225320996074,31,5,0,3,2.5274177366535797,0,0,0,0,93,70,0,0,True,False,0.058274899995012674,1.8798354837100864,0.8,4,3,0.75,2.5274177366535797,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,16,316,-113.02020102547112,33,5,0,3,2.824006700849037,0,0,0,0,99,90,0,0,True,False,0.06207239998184377,1.8809818176316295,0.8,2,1,0.5,2.824006700849037,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,17,317,-125.6615274092281,41,5,0,5,3.218717580307603,0,0,0,0,123,111,0,0,True,False,0.0778403999938746,1.8985463413140147,0.8,1,1,1.0,3.2187175803076036,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,18,318,-57.56247889739908,50,5,0,3,1.7520826299133017,0,0,0,0,150,139,0,0,True,False,0.09109669995814329,1.8219339991628658,0.8,1,0,0.0,1.7520826299133017,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,19,319,-63.1349859952182,50,5,0,4,1.9378328665072724,0,0,0,0,150,145,0,0,True,False,0.09405789995798841,1.8811579991597682,0.8,1,0,0.0,1.9378328665072724,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,20,320,-110.72340210005677,37,5,0,4,2.734113403335227,0,0,0,0,111,101,0,0,True,False,0.06794249997619772,1.836283783140479,0.8,1,0,0.0,2.7341134033352263,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,21,321,-109.52426679617321,31,5,0,3,2.714142226539106,0,0,0,0,93,93,0,0,True,False,0.06423269999504555,2.0720225804853403,0.8,2,1,0.5,2.714142226539106,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,22,322,-119.06390234461638,44,5,0,4,2.988796744820545,0,0,0,0,132,113,0,0,True,False,0.0922131000115769,2.095752272990384,0.8,2,2,1.0,2.9887967448205446,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,23,323,-59.24575379191568,50,5,0,4,1.8081917930638554,0,0,0,0,150,141,0,0,True,False,0.13510120000864845,2.702024000172969,0.8,1,1,1.0,1.8081917930638551,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,24,324,-133.80842989709058,42,5,0,4,3.4869476632363527,0,0,0,0,126,118,0,0,True,False,0.09279140001308406,2.2093190479305727,0.8,3,3,1.0,3.4869476632363527,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,25,325,-130.05281602284379,43,5,0,5,3.3584272007614606,0,0,0,0,129,119,0,0,True,False,0.08895319998555351,2.068679069431477,0.8,3,3,1.0,3.358427200761461,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,26,326,-79.42356265305341,50,5,0,4,2.4807854217684473,0,0,0,0,150,119,0,0,True,False,0.10922580000624293,2.1845160001248587,0.8,2,2,1.0,2.4807854217684473,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,27,327,-67.30549630399847,50,5,0,2,2.0768498767999524,0,0,0,0,150,129,0,0,True,False,0.11826309998286888,2.3652619996573776,0.8,4,2,0.5,2.0768498767999524,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,28,328,-114.22528422380337,37,5,0,3,2.850842807460112,0,0,0,0,111,94,0,0,True,False,0.08563549999962561,2.314472972962854,0.8,4,3,0.75,2.850842807460112,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,29,329,-43.86829657430942,50,5,0,2,1.2956098858103124,0,0,0,0,150,149,0,0,True,False,0.11315920001652557,2.2631840003305115,0.8,0,0,0.0,1.2956098858103124,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,30,330,-43.83573895568491,50,5,0,3,1.294524631856163,0,0,0,0,150,136,0,0,True,False,0.11267220001900569,2.2534440003801137,0.8,2,1,0.5,1.294524631856163,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,31,331,-59.74123154024676,50,5,0,3,1.824707718008224,0,0,0,0,150,138,0,0,True,False,0.11268840002594516,2.253768000518903,0.8,3,1,0.3333333333333333,1.824707718008224,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,32,332,-107.32429145194612,32,5,0,4,2.637476381731537,0,0,0,0,96,93,0,0,True,False,0.07914879997406388,2.473399999189496,0.8,2,2,1.0,2.637476381731537,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,33,333,-119.54615818283126,47,5,0,3,2.9948719394277115,0,0,0,0,141,125,0,0,True,False,0.11777420000726124,2.505834042707686,0.8,3,3,1.0,2.9948719394277115,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,34,334,-119.13255829295169,45,5,0,4,2.9877519430983903,0,0,0,0,135,135,0,0,True,False,0.1138095999849611,2.5291022218880244,0.8,2,2,1.0,2.9877519430983908,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,35,335,-109.56963250538645,37,5,0,4,2.6956544168462147,0,0,0,0,111,105,0,0,True,False,0.08678910001617623,2.345651351788547,0.8,2,2,1.0,2.6956544168462147,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,36,336,-73.69933424494337,50,5,0,4,2.2899778081647786,0,0,0,0,150,146,0,0,True,False,0.12065199999051401,2.4130399998102803,0.8,1,1,1.0,2.2899778081647786,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,37,337,-119.84860579034141,45,5,0,5,3.0116201930113813,0,0,0,0,135,134,0,0,True,False,0.10897290001594229,2.421620000354273,0.8,4,4,1.0,3.0116201930113813,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,38,338,-77.67455287810824,50,5,0,4,2.422485095936942,0,0,0,0,150,146,0,0,True,False,0.11862950000795536,2.372590000159107,0.8,3,2,0.6666666666666666,2.422485095936942,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,39,339,-109.26115326151567,48,5,0,4,2.6487051087171887,0,0,0,0,144,128,0,0,True,False,0.11223030001565348,2.3381312503261142,0.8,2,2,1.0,2.6487051087171882,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,40,340,-114.38131671560419,37,5,0,3,2.856043890520139,0,0,0,0,111,110,0,0,True,False,0.09042690000205766,2.4439702703258828,0.8,4,3,0.75,2.856043890520139,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,41,341,-107.06933156249629,40,5,0,4,2.602311052083209,0,0,0,0,120,114,0,0,True,False,0.09520480001810938,2.3801200004527345,0.8,1,0,0.0,2.602311052083209,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,42,342,-124.81312326398003,39,5,0,3,3.1971041087993335,0,0,0,0,117,117,0,0,True,False,0.09424270001181867,2.41647948748253,0.8,2,1,0.5,3.1971041087993335,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,43,343,-68.96944052354905,50,5,0,4,2.1323146841183016,0,0,0,0,150,138,0,0,True,False,0.11495019999711076,2.299003999942215,0.8,1,1,1.0,2.1323146841183016,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,44,344,-64.9355556576355,50,5,0,4,1.9978518552545181,0,0,0,0,150,144,0,0,True,False,0.11993129998154473,2.3986259996308945,0.8,2,1,0.5,1.9978518552545181,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,45,345,-58.41160999023971,50,5,0,3,1.780386999674656,0,0,0,0,150,150,0,0,True,False,0.1194688000032329,2.389376000064658,0.8,2,1,0.5,1.780386999674656,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,46,346,-120.83176993644193,45,5,0,4,3.0443923312147305,0,0,0,0,135,126,0,0,True,False,0.10227500004111789,2.2727777786915087,0.8,1,1,1.0,3.0443923312147305,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,47,347,-106.07808257906981,33,5,0,3,2.59260275263566,0,0,0,0,99,93,0,0,True,False,0.07468119999975897,2.2630666666593626,0.8,3,2,0.6666666666666666,2.59260275263566,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,48,348,-70.44220905982256,50,5,0,4,2.1814069686607525,0,0,0,0,150,138,0,0,True,False,0.1211232000059681,2.422464000119362,0.8,1,1,1.0,2.1814069686607525,0,0,0.0,0,0.0,0.0,0.0,0.0
factorized_engagement_ar_ppo_order_012,learning,medium,heterogeneity_pressure,0,8,300,49,349,-120.69519644286731,34,5,0,3,3.0765065480955767,0,0,0,0,102,97,0,0,True,False,0.07759259999875212,2.2821352940809447,0.8,3,2,0.6666666666666666,3.0765065480955767,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,0,350,-59.91059721344129,50,5,1,3,1.950645439143732,1,1,1,0,150,148,1,1,False,False,0.09608279998792568,1.9216559997585136,0.8,1,1,1.0,1.950645439143732,1,0,0.0,0,0.0,0.6408650533856503,0.6408650533856503,2.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,1,351,-121.25546059983711,50,5,0,4,3.0418486866612384,0,0,0,0,150,150,0,0,True,False,0.09372090000397293,1.8744180000794586,0.8,4,3,0.75,3.0418486866612384,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,2,352,-104.83459201493437,38,5,0,3,2.534486400497812,0,0,0,0,114,106,0,0,True,False,0.07508940001571318,1.976036842518768,0.8,3,2,0.6666666666666666,2.534486400497812,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,3,353,-68.12672773702168,50,5,0,3,2.1042242579007246,0,0,0,0,150,131,0,0,True,False,0.09805790000245906,1.9611580000491813,0.8,2,2,1.0,2.1042242579007246,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,4,354,-124.55018755132102,40,5,0,4,3.1850062517107,0,0,0,0,120,115,0,0,True,False,0.07587569998577237,1.8968924996443093,0.8,2,2,1.0,3.1850062517107,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,5,355,-15.819531104678857,34,5,4,1,0.9380592397147954,4,4,4,0,102,86,4,4,False,False,0.06355819997406797,1.869358822766705,0.8,2,1,0.5,0.9380592397147954,4,0,0.0,0,0.0,3.0666055399407113,0.7666513849851778,6.5
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,6,356,-39.048366113423796,50,5,0,2,1.1349455371141257,0,0,0,0,150,141,0,0,True,False,0.09992950000741985,1.998590000148397,0.8,1,0,0.0,1.1349455371141257,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,7,357,-123.75597920334634,40,5,0,5,3.158532640111545,0,0,0,0,120,120,0,0,True,False,0.0797670000247308,1.9941750006182701,0.8,1,1,1.0,3.1585326401115448,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,8,358,-104.65957496672081,37,5,0,3,2.531985832224027,0,0,0,0,111,105,0,0,True,False,0.07638520003092708,2.064464865700732,0.8,3,2,0.6666666666666666,2.531985832224027,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,9,359,-109.63713988297877,33,5,0,4,2.7112379960992925,0,0,0,0,99,96,0,0,True,False,0.07243120001658099,2.1948848489873027,0.8,3,2,0.6666666666666666,2.7112379960992925,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,10,360,-62.71868034529214,50,5,0,3,1.9239560115097374,0,0,0,0,150,150,0,0,True,False,0.11035129996889737,2.2070259993779473,0.8,0,0,0.0,1.9239560115097374,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,11,361,-110.46043208850489,49,5,1,4,2.7337225681177513,2,2,1,0,147,146,2,2,False,False,0.10208480001892895,2.0833632656924275,0.8,3,3,1.0,2.7337225681177513,2,0,0.0,0,0.0,0.842734583881774,0.421367291940887,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,12,362,-77.0605476352922,50,5,0,4,2.402018254509741,0,0,0,0,150,145,0,0,True,False,0.09876210003858432,1.9752420007716864,0.8,0,0,0.0,2.402018254509741,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,13,363,-111.70064632032071,41,5,0,3,2.7533548773440235,0,0,0,0,123,123,0,0,True,False,0.07742980001785327,1.8885317077525188,0.8,4,2,0.5,2.7533548773440235,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,14,364,-54.926320846051695,50,5,0,3,1.664210694868389,0,0,0,0,150,147,0,0,True,False,0.09401079999952344,1.8802159999904688,0.8,1,0,0.0,1.6642106948683892,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,15,365,-71.56627471346697,50,5,0,3,2.2188758237822324,0,0,0,0,150,135,0,0,True,False,0.0990188000141643,1.980376000283286,0.8,4,2,0.5,2.2188758237822324,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,16,366,-109.0898587643288,41,5,0,4,2.666328625477626,0,0,0,0,123,114,0,0,True,False,0.07621600001584738,1.8589268296548143,0.8,3,3,1.0,2.666328625477626,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,17,367,-120.4876142742728,39,5,0,4,3.0529204758090938,0,0,0,0,117,106,0,0,True,False,0.07508119999693008,1.9251589742802584,0.8,2,1,0.5,3.0529204758090938,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,18,368,-110.80421013608662,46,5,0,5,2.7068070045362207,0,0,0,0,138,135,0,0,True,False,0.09481349997076904,2.0611630428428054,0.8,1,1,1.0,2.7068070045362207,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,19,369,-114.21189244982821,45,5,0,3,2.823729748327609,0,0,0,0,135,135,0,0,True,False,0.0909245000075316,2.0205444446118133,0.8,1,1,1.0,2.823729748327609,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,20,370,-50.239647121148515,50,5,0,3,1.507988237371616,0,0,0,0,150,137,0,0,True,False,0.10130810001282953,2.0261620002565905,0.8,2,1,0.5,1.5079882373716162,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,21,371,-65.3342167460964,50,5,0,3,2.0111405582032136,0,0,0,0,150,144,0,0,True,False,0.10834619999513961,2.1669239999027923,0.8,2,1,0.5,2.0111405582032136,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,22,372,-38.514440780534336,50,5,0,2,1.1171480260178102,0,0,0,0,150,150,0,0,True,False,0.10010499999771127,2.0020999999542255,0.8,3,0,0.0,1.1171480260178102,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,23,373,-113.12294568301179,38,5,0,4,2.810764856100392,0,0,0,0,114,105,0,0,True,False,0.07526260002487106,1.9805947374966069,0.8,3,2,0.6666666666666666,2.810764856100392,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,24,374,-57.28998711693757,43,5,2,3,2.0632064710262137,2,2,2,0,129,125,2,2,False,False,0.08035739999468205,1.8687767440623733,0.8,1,0,0.0,2.0632064710262132,2,0,0.0,0,0.0,1.9682010552905087,0.9841005276452544,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,25,375,-6.006382192632717,48,5,4,1,0.6087152981061722,4,4,4,0,144,135,4,4,False,False,0.09040990002540639,1.883539583862633,0.8,2,0,0.0,0.6087152981061722,4,0,0.0,0,0.0,3.8541103439884736,0.9635275859971184,6.5
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,26,376,-31.813426699035837,50,5,2,2,1.129633360796764,2,2,2,0,150,131,2,2,False,False,0.09445430000050692,1.8890860000101384,0.8,2,1,0.5,1.129633360796764,2,0,0.0,0,0.0,1.7031034821881024,0.8515517410940512,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,27,377,-78.28581171269576,50,5,0,4,2.4428603904231916,0,0,0,0,150,146,0,0,True,False,0.09149150000303052,1.8298300000606105,0.8,1,1,1.0,2.442860390423192,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,28,378,-75.37811919088821,50,5,0,3,2.345937306362941,0,0,0,0,150,150,0,0,True,False,0.09226249998027924,1.845249999605585,0.8,3,2,0.6666666666666666,2.345937306362941,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,29,379,-52.113414462600936,50,5,0,3,1.5704471487533638,0,0,0,0,150,145,0,0,True,False,0.09287739999126643,1.8575479998253286,0.8,3,1,0.3333333333333333,1.5704471487533638,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,30,380,-78.47580794922321,50,5,0,4,2.4491935983074398,0,0,0,0,150,150,0,0,True,False,0.09222949996910756,1.8445899993821513,0.8,2,2,1.0,2.4491935983074398,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,31,381,-64.54305894259325,48,5,1,4,2.0679410207850486,1,1,1,0,144,138,1,1,False,False,0.09328169995569624,1.943368749077005,0.8,1,1,1.0,2.0679410207850486,1,0,0.0,0,0.0,0.42551052057863475,0.42551052057863475,2.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,32,382,-105.35792659498657,45,5,0,4,2.5285975531662173,0,0,0,0,135,135,0,0,True,False,0.0884154000232229,1.9647866671827312,0.8,1,1,1.0,2.5285975531662173,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,33,383,-33.92621351789953,44,5,4,1,1.2163491679883642,11,11,4,0,132,115,11,11,False,False,0.08175380002649035,1.8580409096929627,0.8,2,1,0.5,1.2163491679883642,11,0,0.0,0,0.0,2.4252883115149153,0.22048075559226502,14.5
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,34,384,-70.76108563792353,50,5,0,3,2.1920361879307833,0,0,0,0,150,150,0,0,True,False,0.09799789994576713,1.9599579989153426,0.8,2,1,0.5,2.1920361879307833,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,1,9,350,35,385,-70.96687430975823,50,5,1,3,2.325565998158954,1,1,1,0,150,149,1,1,False,False,0.09561080002458766,1.9122160004917532,0.8,3,2,0.6666666666666666,2.325565998158954,1,0,0.0,0,0.0,0.6129179645079451,0.6129179645079451,2.0
