method,train_scenario,run_index,train_seed,timesteps,probe_scenario,probe_states,actionable_decisions,engage_probability_mean,noop_probability_mean,noop_margin_mean,engagement_entropy_mean,conditional_target_entropy_mean,deterministic_engagement_rate,probe_value_mean
role_conditioned_ar_ppo_order_012,medium,2,10,10240,heterogeneity_pressure,256,455,0.5663394927978516,0.43366047739982605,0.5112093687057495,0.6541949510574341,0.8226112723350525,0.2,-21.180532455444336
role_conditioned_ar_ppo_order_012,medium,2,10,10240,medium,256,497,0.5591971278190613,0.4408029019832611,0.5272763967514038,0.6504948735237122,0.8058091998100281,0.09859154929577464,-22.54772186279297
role_conditioned_ar_ppo_order_012,medium,2,10,10240,time_pressure,256,492,0.5766382217407227,0.4233618378639221,0.5734643936157227,0.6403276324272156,0.9255000352859497,0.0975609756097561,-20.31761932373047
role_conditioned_ar_ppo_order_012,medium,2,10,12032,all,768,1446,0.48679134249687195,0.5132086873054504,0.8684605360031128,0.6594154834747314,0.8500252366065979,0.0,-32.78593826293945
role_conditioned_ar_ppo_order_012,medium,2,10,12032,heterogeneity_pressure,256,457,0.48575255274772644,0.5142474174499512,0.8387843370437622,0.6667962074279785,0.8184886574745178,0.0,-33.24515151977539
role_conditioned_ar_ppo_order_012,medium,2,10,12032,medium,256,497,0.4718017280101776,0.5281982421875,0.8807834386825562,0.6588204503059387,0.8048725724220276,0.0,-32.81541442871094
role_conditioned_ar_ppo_order_012,medium,2,10,12032,time_pressure,256,492,0.5028981566429138,0.4971018135547638,0.8835776448249817,0.653160810470581,0.9249298572540283,0.0,-32.29725646972656
role_conditioned_ar_ppo_order_012,medium,2,10,14080,all,768,1446,0.24498189985752106,0.7550180554389954,1.9905169010162354,0.5339436531066895,0.8493485450744629,0.0,-21.275049209594727
role_conditioned_ar_ppo_order_012,medium,2,10,14080,heterogeneity_pressure,256,457,0.24102546274662018,0.7589744925498962,1.9656974077224731,0.5342894196510315,0.8178479075431824,0.0,-20.998178482055664
role_conditioned_ar_ppo_order_012,medium,2,10,14080,medium,256,497,0.232537642121315,0.7674623131752014,2.0045201778411865,0.5205519199371338,0.8038614988327026,0.0,-22.40089988708496
role_conditioned_ar_ppo_order_012,medium,2,10,14080,time_pressure,256,492,0.26122766733169556,0.7387723922729492,1.9994250535964966,0.5471503734588623,0.9245573878288269,0.0,-20.42607307434082
role_conditioned_ar_ppo_order_012,medium,2,10,16128,all,768,1446,0.2893191874027252,0.7106807827949524,1.765808343887329,0.5689038634300232,0.8489973545074463,0.0,-13.475322723388672
role_conditioned_ar_ppo_order_012,medium,2,10,16128,heterogeneity_pressure,256,457,0.292490154504776,0.7075097560882568,1.7186532020568848,0.5709381699562073,0.8169605135917664,0.0,-12.22956657409668
role_conditioned_ar_ppo_order_012,medium,2,10,16128,medium,256,497,0.283007949590683,0.7169920206069946,1.7327827215194702,0.565314531326294,0.8034908771514893,0.0,-16.598278045654297
role_conditioned_ar_ppo_order_012,medium,2,10,16128,time_pressure,256,492,0.2927491366863251,0.7072508335113525,1.8429700136184692,0.5706401467323303,0.9247242212295532,0.0,-11.598123550415039
role_conditioned_ar_ppo_order_012,medium,2,10,18176,all,768,1446,0.23967821896076202,0.7603217959403992,2.0318849086761475,0.5242161154747009,0.8491680026054382,0.0,-14.239954948425293
role_conditioned_ar_ppo_order_012,medium,2,10,18176,heterogeneity_pressure,256,457,0.24227383732795715,0.7577261328697205,1.9794104099273682,0.5273474454879761,0.8168561458587646,0.0,-12.586959838867188
role_conditioned_ar_ppo_order_012,medium,2,10,18176,medium,256,497,0.23506812751293182,0.764931857585907,1.9986512660980225,0.5208902359008789,0.8040216565132141,0.0,-17.13224983215332
role_conditioned_ar_ppo_order_012,medium,2,10,18176,time_pressure,256,492,0.24192416667938232,0.7580758929252625,2.1141977310180664,0.5246673822402954,0.924786388874054,0.0,-13.000652313232422
role_conditioned_ar_ppo_order_012,medium,2,10,20224,all,768,1446,0.3690203130245209,0.6309796571731567,1.3846702575683594,0.5974187850952148,0.846626341342926,0.03665283540802213,-23.886581420898438
role_conditioned_ar_ppo_order_012,medium,2,10,20224,heterogeneity_pressure,256,457,0.3732479512691498,0.6267520189285278,1.3356852531433105,0.5944830775260925,0.8129785060882568,0.07658643326039387,-21.835756301879883
role_conditioned_ar_ppo_order_012,medium,2,10,20224,medium,256,497,0.36756882071495056,0.6324312090873718,1.328336477279663,0.6009145975112915,0.8013361096382141,0.018108651911468814,-25.62100601196289
role_conditioned_ar_ppo_order_012,medium,2,10,20224,time_pressure,256,492,0.3665597140789032,0.6334402561187744,1.4870768785476685,0.5966141819953918,0.9236308336257935,0.018292682926829267,-24.20298957824707
role_conditioned_ar_ppo_order_012,medium,2,10,22016,all,768,1446,0.21790702641010284,0.7820929884910583,2.156660556793213,0.49158746004104614,0.8458345532417297,0.0,-15.962698936462402
role_conditioned_ar_ppo_order_012,medium,2,10,22016,heterogeneity_pressure,256,457,0.22353719174861908,0.7764627933502197,2.09116792678833,0.49645864963531494,0.8123979568481445,0.0,-14.381099700927734
role_conditioned_ar_ppo_order_012,medium,2,10,22016,medium,256,497,0.207479789853096,0.7925202250480652,2.1510369777679443,0.48225879669189453,0.8004841804504395,0.0,-19.223438262939453
role_conditioned_ar_ppo_order_012,medium,2,10,22016,time_pressure,256,492,0.22321058809757233,0.7767894864082336,2.2231743335723877,0.4964860677719116,0.9227036833763123,0.0,-14.28355598449707
role_conditioned_ar_ppo_order_012,medium,2,10,24064,all,768,1441,0.4340354800224304,0.5659645199775696,1.0461084842681885,0.6057990193367004,0.8425643444061279,0.14989590562109645,-7.006401062011719
role_conditioned_ar_ppo_order_012,medium,2,10,24064,heterogeneity_pressure,256,456,0.43852147459983826,0.5614785552024841,1.0011425018310547,0.5991690158843994,0.8084073066711426,0.17763157894736842,-4.6951398849487305
role_conditioned_ar_ppo_order_012,medium,2,10,24064,medium,256,496,0.4252280592918396,0.5747720003128052,1.0136898756027222,0.6077538728713989,0.7936651110649109,0.13911290322580644,-12.322476387023926
role_conditioned_ar_ppo_order_012,medium,2,10,24064,time_pressure,256,489,0.4387858211994171,0.5612141489982605,1.1209229230880737,0.6099988222122192,0.9240157604217529,0.13496932515337423,-4.001586437225342
role_conditioned_ar_ppo_order_012,medium,2,10,26112,all,768,1444,0.35384121537208557,0.646158754825592,1.4724746942520142,0.569146454334259,0.843799352645874,0.07202216066481995,3.669995069503784
role_conditioned_ar_ppo_order_012,medium,2,10,26112,heterogeneity_pressure,256,457,0.35068944096565247,0.6493105292320251,1.4669499397277832,0.5618144273757935,0.8085401654243469,0.09409190371991247,6.076133728027344
role_conditioned_ar_ppo_order_012,medium,2,10,26112,medium,256,497,0.34681424498558044,0.6531857252120972,1.42481529712677,0.5683647990226746,0.7948015332221985,0.05835010060362173,-1.700284481048584
role_conditioned_ar_ppo_order_012,medium,2,10,26112,time_pressure,256,490,0.3639081120491028,0.636091947555542,1.5259673595428467,0.5767775177955627,0.9263817667961121,0.0653061224489796,6.634134292602539
role_conditioned_ar_ppo_order_012,medium,2,10,28160,all,768,1430,0.4097709059715271,0.5902290940284729,1.180113673210144,0.5755507349967957,0.8425090909004211,0.16223776223776223,-11.776298522949219
role_conditioned_ar_ppo_order_012,medium,2,10,28160,heterogeneity_pressure,256,455,0.4084618091583252,0.5915381908416748,1.1476635932922363,0.5697387456893921,0.8034442067146301,0.16923076923076924,-13.264596939086914
role_conditioned_ar_ppo_order_012,medium,2,10,28160,medium,256,487,0.3971690237522125,0.6028309464454651,1.190194010734558,0.5741320252418518,0.8017089366912842,0.1437371663244353,-13.226344108581543
role_conditioned_ar_ppo_order_012,medium,2,10,28160,time_pressure,256,488,0.423567533493042,0.5764324069023132,1.2003095149993896,0.5823854804039001,0.9196487665176392,0.17418032786885246,-8.837953567504883
role_conditioned_ar_ppo_order_012,medium,2,10,30208,all,768,1403,0.42725813388824463,0.5727419257164001,1.0727488994598389,0.571643590927124,0.8418689966201782,0.19600855310049894,-9.973869323730469
role_conditioned_ar_ppo_order_012,medium,2,10,30208,heterogeneity_pressure,256,452,0.42408961057662964,0.5759103894233704,1.0462242364883423,0.5678221583366394,0.7932353019714355,0.18805309734513273,-12.797769546508789
role_conditioned_ar_ppo_order_012,medium,2,10,30208,medium,256,478,0.40642568469047546,0.5935742855072021,1.1135567426681519,0.5675082206726074,0.7985981106758118,0.1694560669456067,-13.235652923583984
role_conditioned_ar_ppo_order_012,medium,2,10,30208,time_pressure,256,473,0.45133858919143677,0.5486614108085632,1.0568568706512451,0.5794745683670044,0.9320717453956604,0.23044397463002114,-3.8881874084472656
factorized_engagement_ar_ppo_order_012,medium,2,10,0,all,768,1446,0.4997144043445587,0.5002855658531189,0.8507248759269714,0.693146824836731,0.8511603474617004,0.169432918395574,-0.0023846749681979418
factorized_engagement_ar_ppo_order_012,medium,2,10,0,heterogeneity_pressure,256,457,0.4998757839202881,0.5001242160797119,0.8186736702919006,0.6931469440460205,0.8196681141853333,0.3172866520787746,0.0734870433807373
factorized_engagement_ar_ppo_order_012,medium,2,10,0,medium,256,497,0.49970629811286926,0.5002936720848083,0.8057757019996643,0.693146824836731,0.8062049150466919,0.13480885311871227,-0.06048573553562164
factorized_engagement_ar_ppo_order_012,medium,2,10,0,time_pressure,256,492,0.49957275390625,0.5004273056983948,0.9259021282196045,0.6931466460227966,0.9258245229721069,0.06707317073170732,-0.020155340433120728
factorized_engagement_ar_ppo_order_012,medium,2,10,2048,all,768,1299,0.5171059966087341,0.48289400339126587,0.6393586993217468,0.6924746036529541,0.7549899220466614,0.9846035411855273,-14.9854097366333
factorized_engagement_ar_ppo_order_012,medium,2,10,2048,heterogeneity_pressure,256,421,0.5167745351791382,0.4832254946231842,0.5795928239822388,0.692508339881897,0.6903772354125977,0.9857482185273159,-14.240694999694824
factorized_engagement_ar_ppo_order_012,medium,2,10,2048,medium,256,427,0.5188084244728088,0.48119160532951355,0.6140652894973755,0.6923710703849792,0.7341435551643372,1.0,-14.900272369384766
factorized_engagement_ar_ppo_order_012,medium,2,10,2048,time_pressure,256,451,0.5158035755157471,0.48419642448425293,0.7190966010093689,0.6925411224365234,0.8350415825843811,0.9689578713968958,-15.815260887145996
factorized_engagement_ar_ppo_order_012,medium,2,10,4096,all,768,1301,0.5104305148124695,0.48956945538520813,0.6627609133720398,0.6928420066833496,0.7539235353469849,0.92467332820907,-23.943857192993164
factorized_engagement_ar_ppo_order_012,medium,2,10,4096,heterogeneity_pressure,256,423,0.5097068548202515,0.4902931749820709,0.5999718308448792,0.6928924322128296,0.6868720650672913,0.9408983451536643,-21.94223403930664
factorized_engagement_ar_ppo_order_012,medium,2,10,4096,medium,256,427,0.5114500522613525,0.48855000734329224,0.6404197216033936,0.692812442779541,0.734569251537323,0.9344262295081968,-24.1936092376709
factorized_engagement_ar_ppo_order_012,medium,2,10,4096,time_pressure,256,451,0.5101441144943237,0.48985588550567627,0.7428039312362671,0.6928227543830872,0.8351364731788635,0.9002217294900222,-25.695735931396484
factorized_engagement_ar_ppo_order_012,medium,2,10,6144,all,768,1416,0.48874497413635254,0.5112550258636475,0.854882001876831,0.6928085684776306,0.8669166564941406,0.019067796610169493,-29.620033264160156
factorized_engagement_ar_ppo_order_012,medium,2,10,6144,heterogeneity_pressure,256,457,0.4881066679954529,0.5118933916091919,0.7993842363357544,0.6928007006645203,0.8168538212776184,0.0,-25.70318603515625
factorized_engagement_ar_ppo_order_012,medium,2,10,6144,medium,256,487,0.4895765483379364,0.5104234218597412,0.8146581053733826,0.6928383111953735,0.8210303783416748,0.02053388090349076,-30.95111656188965
factorized_engagement_ar_ppo_order_012,medium,2,10,6144,time_pressure,256,472,0.4885050058364868,0.5114949941635132,0.9501182436943054,0.6927856206893921,0.9627327919006348,0.036016949152542374,-32.2057991027832
factorized_engagement_ar_ppo_order_012,medium,2,10,8192,all,768,1446,0.47628721594810486,0.5237127542495728,0.837435781955719,0.6919664740562439,0.8423575758934021,0.0,-34.62630844116211
factorized_engagement_ar_ppo_order_012,medium,2,10,8192,heterogeneity_pressure,256,457,0.4759109318256378,0.5240890383720398,0.7985659837722778,0.6919387578964233,0.8100429773330688,0.0,-30.661502838134766
factorized_engagement_ar_ppo_order_012,medium,2,10,8192,medium,256,497,0.4773223102092743,0.5226777195930481,0.8019293546676636,0.6920639276504517,0.7984583377838135,0.0,-37.211524963378906
factorized_engagement_ar_ppo_order_012,medium,2,10,8192,time_pressure,256,492,0.47559115290641785,0.5244088768959045,0.9094075560569763,0.6918938159942627,0.9167185425758362,0.0,-36.00589370727539
factorized_engagement_ar_ppo_order_012,medium,2,10,10240,all,768,1446,0.42414671182632446,0.5758532881736755,1.0371336936950684,0.6814600229263306,0.8399786353111267,0.0,-30.053871154785156
factorized_engagement_ar_ppo_order_012,medium,2,10,10240,heterogeneity_pressure,256,457,0.42526301741600037,0.5747369527816772,0.9989257454872131,0.6818133592605591,0.808802604675293,0.0,-27.490224838256836
factorized_engagement_ar_ppo_order_012,medium,2,10,10240,medium,256,497,0.424422025680542,0.575577974319458,1.0070191621780396,0.681540310382843,0.7960987687110901,0.0,-31.604270935058594
factorized_engagement_ar_ppo_order_012,medium,2,10,10240,time_pressure,256,492,0.4228317141532898,0.5771682858467102,1.1030445098876953,0.681050717830658,0.9132627248764038,0.0,-31.067119598388672
factorized_engagement_ar_ppo_order_012,medium,2,10,12032,all,768,1446,0.25335341691970825,0.746646523475647,1.7515922784805298,0.5658527612686157,0.8214484453201294,0.0,-25.68938636779785
factorized_engagement_ar_ppo_order_012,medium,2,10,12032,heterogeneity_pressure,256,457,0.25519251823425293,0.7448074817657471,1.7216932773590088,0.5678327083587646,0.7909573912620544,0.0,-24.824016571044922
factorized_engagement_ar_ppo_order_012,medium,2,10,12032,medium,256,497,0.2531142830848694,0.7468857169151306,1.7299141883850098,0.5655859708786011,0.7819759249687195,0.0,-27.552589416503906
factorized_engagement_ar_ppo_order_012,medium,2,10,12032,time_pressure,256,492,0.251886785030365,0.748113214969635,1.8012627363204956,0.5642832517623901,0.8896440863609314,0.0,-24.691553115844727
factorized_engagement_ar_ppo_order_012,medium,2,10,14080,all,768,1446,0.2991061806678772,0.7008938193321228,1.4653559923171997,0.6099619269371033,0.8019763827323914,0.0,-11.807533264160156
factorized_engagement_ar_ppo_order_012,medium,2,10,14080,heterogeneity_pressure,256,457,0.3005276918411255,0.6994722485542297,1.4202501773834229,0.611194372177124,0.7684372663497925,0.0,-10.254133224487305
factorized_engagement_ar_ppo_order_012,medium,2,10,14080,medium,256,497,0.2986358106136322,0.7013642191886902,1.448499083518982,0.6095328330993652,0.7619732618331909,0.0,-12.008829116821289
factorized_engagement_ar_ppo_order_012,medium,2,10,14080,time_pressure,256,492,0.298260897397995,0.7017390727996826,1.5242815017700195,0.6092507243156433,0.873539388179779,0.0,-13.159637451171875
factorized_engagement_ar_ppo_order_012,medium,2,10,16128,all,768,1446,0.28255805373191833,0.7174419164657593,1.482534646987915,0.5950295329093933,0.773550808429718,0.0,-25.73586082458496
factorized_engagement_ar_ppo_order_012,medium,2,10,16128,heterogeneity_pressure,256,457,0.28573620319366455,0.7142637968063354,1.4158051013946533,0.5979326367378235,0.7360289692878723,0.0,-24.826759338378906
factorized_engagement_ar_ppo_order_012,medium,2,10,16128,medium,256,497,0.28113117814064026,0.7188688516616821,1.461232304573059,0.5936757922172546,0.730503499507904,0.0,-26.95206069946289
factorized_engagement_ar_ppo_order_012,medium,2,10,16128,time_pressure,256,492,0.28104737401008606,0.7189525961875916,1.5660357475280762,0.5937004685401917,0.8518880605697632,0.0,-25.428756713867188
factorized_engagement_ar_ppo_order_012,medium,2,10,18176,all,768,1446,0.3654744625091553,0.6345255374908447,1.1538012027740479,0.656175971031189,0.7960361242294312,0.0,-19.434476852416992
factorized_engagement_ar_ppo_order_012,medium,2,10,18176,heterogeneity_pressure,256,457,0.3690001666545868,0.6309998631477356,1.0917292833328247,0.658132016658783,0.7606613039970398,0.0,-17.48607635498047
factorized_engagement_ar_ppo_order_012,medium,2,10,18176,medium,256,497,0.36304324865341187,0.6369567513465881,1.139628291130066,0.6548230648040771,0.7539945840835571,0.0,-20.94460678100586
factorized_engagement_ar_ppo_order_012,medium,2,10,18176,time_pressure,256,492,0.3646555244922638,0.635344386100769,1.2257744073867798,0.6557255983352661,0.8713634610176086,0.0,-19.872745513916016
factorized_engagement_ar_ppo_order_012,medium,2,10,20224,all,768,1446,0.36952272057533264,0.6304773092269897,1.078495740890503,0.658117413520813,0.76060551404953,0.0,-25.508737564086914
factorized_engagement_ar_ppo_order_012,medium,2,10,20224,heterogeneity_pressure,256,457,0.37437689304351807,0.6256231069564819,1.0013372898101807,0.6607898473739624,0.7209044694900513,0.0,-22.52362060546875
factorized_engagement_ar_ppo_order_012,medium,2,10,20224,medium,256,497,0.36451488733291626,0.6354851722717285,1.077571988105774,0.6554295420646667,0.7227368950843811,0.0,-27.29296875
factorized_engagement_ar_ppo_order_012,medium,2,10,20224,time_pressure,256,492,0.37007248401641846,0.6299274563789368,1.151098370552063,0.6583505272865295,0.8357357978820801,0.0,-26.709627151489258
factorized_engagement_ar_ppo_order_012,medium,2,10,22016,all,768,1446,0.30563637614250183,0.6943636536598206,1.359902262687683,0.6136596202850342,0.7607709765434265,0.0,-20.276975631713867
factorized_engagement_ar_ppo_order_012,medium,2,10,22016,heterogeneity_pressure,256,457,0.3142662048339844,0.6857337951660156,1.2628462314605713,0.620877206325531,0.7195285558700562,0.0,-18.52554702758789
factorized_engagement_ar_ppo_order_012,medium,2,10,22016,medium,256,497,0.2972032427787781,0.7027967572212219,1.358180046081543,0.6065671443939209,0.7138291001319885,0.0,-21.81264877319336
factorized_engagement_ar_ppo_order_012,medium,2,10,22016,time_pressure,256,492,0.3061393201351166,0.6938607096672058,1.4517934322357178,0.6141200065612793,0.8464983701705933,0.0,-20.49273681640625
factorized_engagement_ar_ppo_order_012,medium,2,10,24064,all,768,1367,0.4848683774471283,0.5151316523551941,0.5696741342544556,0.6885073184967041,0.7400665283203125,0.38258961228968547,-18.22804832458496
factorized_engagement_ar_ppo_order_012,medium,2,10,24064,heterogeneity_pressure,256,429,0.4938422739505768,0.5061576962471008,0.4803673326969147,0.688995361328125,0.6897332072257996,0.4568764568764569,-14.735018730163574
factorized_engagement_ar_ppo_order_012,medium,2,10,24064,medium,256,473,0.4773038923740387,0.5226961374282837,0.5408486723899841,0.6872216463088989,0.6947898268699646,0.3023255813953488,-21.527000427246094
factorized_engagement_ar_ppo_order_012,medium,2,10,24064,time_pressure,256,465,0.48428377509117126,0.5157161951065063,0.6813881993293762,0.6893647909164429,0.8325590491294861,0.3956989247311828,-18.422128677368164
factorized_engagement_ar_ppo_order_012,medium,2,10,26112,all,768,1263,0.589306652545929,0.41069334745407104,-0.012278412468731403,0.6740126609802246,0.5821470618247986,0.9841646872525732,-35.589778900146484
factorized_engagement_ar_ppo_order_012,medium,2,10,26112,heterogeneity_pressure,256,406,0.5996071696281433,0.4003928005695343,-0.12254906445741653,0.670541524887085,0.5107260942459106,0.9852216748768473,-33.51348114013672
factorized_engagement_ar_ppo_order_012,medium,2,10,26112,medium,256,413,0.5820848345756531,0.41791513562202454,-0.022300943732261658,0.675895631313324,0.5377376079559326,0.9878934624697336,-37.54335021972656
factorized_engagement_ar_ppo_order_012,medium,2,10,26112,time_pressure,256,444,0.5866053104400635,0.4133946895599365,0.09787742793560028,0.6754351258277893,0.6887641549110413,0.9797297297297297,-35.71249771118164
factorized_engagement_ar_ppo_order_012,medium,2,10,28160,all,768,1287,0.5387210249900818,0.4612790048122406,0.15015700459480286,0.68801349401474,0.5368323922157288,0.8772338772338772,-27.60921287536621
factorized_engagement_ar_ppo_order_012,medium,2,10,28160,heterogeneity_pressure,256,415,0.5469706058502197,0.4530293345451355,0.057196151465177536,0.6868865489959717,0.4577118158340454,0.9253012048192771,-27.12815284729004
factorized_engagement_ar_ppo_order_012,medium,2,10,28160,medium,256,424,0.5336079597473145,0.46639201045036316,0.12002317607402802,0.6884934306144714,0.48725757002830505,0.8537735849056604,-28.98703384399414
factorized_engagement_ar_ppo_order_012,medium,2,10,28160,time_pressure,256,448,0.5359181761741638,0.4640818238258362,0.2647898197174072,0.6886032819747925,0.657043993473053,0.8549107142857143,-26.71245574951172
factorized_engagement_ar_ppo_order_012,medium,2,10,30208,all,768,1287,0.6158780455589294,0.38412192463874817,-0.11318998038768768,0.6640104651451111,0.589677095413208,1.0,-34.40738296508789
factorized_engagement_ar_ppo_order_012,medium,2,10,30208,heterogeneity_pressure,256,415,0.623934805393219,0.3760651648044586,-0.20476077497005463,0.6604382395744324,0.5147032737731934,1.0,-34.63747787475586
factorized_engagement_ar_ppo_order_012,medium,2,10,30208,medium,256,420,0.6098486185073853,0.39015138149261475,-0.16037462651729584,0.6664593815803528,0.5309388637542725,1.0,-34.656761169433594
factorized_engagement_ar_ppo_order_012,medium,2,10,30208,time_pressure,256,452,0.614083468914032,0.3859165608882904,0.014729111455380917,0.6650147438049316,0.7130934596061707,1.0,-33.92790603637695
