method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,target_index,target_threat,target_payload,target_class,attribution
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,19,269,2,0.9741429112478777,0.7650032952106229,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,19,269,3,0.9529696798213073,0.6267635725849335,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,19,269,4,0.8223067018256108,1.213460304573215,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,20,270,2,0.9710494187039715,0.7512830441570937,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,20,270,3,0.914316493336424,0.8702913520632731,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,21,271,3,0.9407996527140261,0.7818736617125961,small_uav,attempted_miss
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,22,272,2,0.8206082375841596,1.0760156931093945,loitering_munition,attempted_miss
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,23,273,0,0.9859604590011906,1.3335373066223712,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,23,273,2,0.953372145651505,0.9631241990214265,loitering_munition,prefix_denied
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,23,273,4,0.8909705315992252,0.7041872100630503,loitering_munition,attempted_miss
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,24,274,2,0.8181574564983676,1.2467585726447563,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,24,274,3,0.973124431153356,1.3439794781147025,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,25,275,0,0.9432105065601077,1.3184827092029443,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,27,277,3,0.8901352036084497,1.1001596358952173,loitering_munition,attempted_miss
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,30,280,0,0.9191383949962095,0.9837696841040775,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,32,282,1,0.9080647142132251,1.2964426159251614,small_uav,attempted_miss
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,33,283,0,0.8130433430970198,0.9552962001697402,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,34,284,4,0.960239004207326,1.1319605061618785,loitering_munition,attempted_miss
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,36,286,0,0.8167950174008726,1.3772116251581021,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,37,287,0,0.8953357146891634,1.450888701073965,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,37,287,4,0.8806386736993703,1.083958347747096,loitering_munition,mismatched_resource
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,38,288,2,0.9459143305417056,0.6636242392651964,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,39,289,0,0.946984403086484,1.030470439853902,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,39,289,2,0.8995481148742286,1.4227832269649112,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,40,290,1,0.9440432008907942,1.4721753823036563,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,40,290,3,0.8703539648979196,1.209255334141258,decoy,mismatched_resource
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,41,291,4,0.8995423627465458,0.7717355001003338,loitering_munition,attempted_miss
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,42,292,3,0.9495143258122605,1.0844989371894787,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,43,293,0,0.9611380225078789,1.4188809249791836,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,43,293,3,0.9602104932681219,0.858252835045489,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,44,294,4,0.9265147456105167,1.3790550139006301,loitering_munition,attempted_miss
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,45,295,4,0.9856832025053214,0.8453458415544857,small_uav,attempted_miss
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,46,296,3,0.84431895614642,1.239891386922793,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,48,298,3,0.9527217305927551,0.8841903847309482,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,49,299,0,0.8171790587592289,1.055378086684882,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,49,299,1,0.984496800646774,0.6678334849555645,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,49,299,2,0.8118655439427345,0.7234589953679148,loitering_munition,attempted_miss
autoregressive_ppo_order_201,learning,medium,time_pressure,0,0,250,49,299,3,0.8977448560292504,1.2748538749124183,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,0,300,0,0.8766402249059895,1.3481164567599313,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,0,300,3,0.9391437920359622,0.6906861608303961,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,1,301,0,0.9421927266143664,1.2598238492249303,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,6,306,0,0.9848892985625926,1.3640419868210558,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,8,308,1,0.8879550828190214,0.9602042968468949,decoy,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,10,310,2,0.970719909123343,0.6689446478932438,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,12,312,4,0.8729893188061489,0.6587935915047636,loitering_munition,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,13,313,0,0.8059811838717446,0.8915306432472889,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,14,314,3,0.9065358996242722,1.1033182129672703,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,15,315,0,0.995535218160054,1.2373487339469043,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,15,315,3,0.9155550431434879,1.1014050886664668,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,15,315,4,0.9630765117904239,0.9542865331083767,decoy,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,16,316,3,0.8483091701206273,1.4034538862371706,loitering_munition,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,17,317,3,0.8359295105585298,1.0795347709395897,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,22,322,4,0.8994186853027275,0.9478792848218572,small_uav,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,23,323,4,0.8928189803865432,0.7112662828604263,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,24,324,1,0.8818862564337586,0.8855931071997023,small_uav,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,24,324,2,0.9227530943188673,1.2644609820369799,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,24,324,4,0.9892167155751972,1.2144113076310243,loitering_munition,mismatched_resource
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,25,325,2,0.8646854202023707,1.2132363783239533,small_uav,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,26,326,2,0.8948080451660868,0.6026064881715921,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,27,327,1,0.9252050727940623,1.2536573587408233,decoy,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,27,327,2,0.8080155122670448,1.4185367035445706,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,28,328,0,0.9074921300130249,1.179165831430836,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,28,328,3,0.8349523261483329,1.4179243275944056,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,28,328,4,0.8930730849006492,0.9334507298999998,decoy,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,30,330,4,0.8557412114066849,0.6635815687431307,decoy,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,31,331,0,0.9224340919498668,1.0027357332929068,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,32,332,1,0.9021556154363087,0.7189659133103478,decoy,mismatched_resource
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,32,332,3,0.9185647109759452,1.181570212133924,small_uav,mismatched_resource
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,33,333,0,0.9855928092778905,1.1573936014757469,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,33,333,2,0.9600460337916197,1.2187213754322213,loitering_munition,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,33,333,3,0.9472718826131422,0.9027562705136181,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,34,334,2,0.9880291003505386,0.781218815667838,small_uav,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,35,335,0,0.9730868493001985,0.881628453413509,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,36,336,3,0.8415364174020092,0.6975240564315193,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,37,337,0,0.8108009128937697,1.1791861602800187,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,37,337,2,0.9074514870342004,0.6375076199421656,small_uav,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,38,338,0,0.9315734277808158,0.7483516028628955,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,38,338,3,0.9822581897582848,0.8625199687076004,loitering_munition,mismatched_resource
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,39,339,2,0.8411553191485635,0.8265520396590296,decoy,prefix_denied
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,40,340,0,0.9852726442877812,1.122436282629205,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,40,340,2,0.8013454313181981,1.4250084686747937,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,40,340,3,0.992546011757274,1.0536021700879525,loitering_munition,mismatched_resource
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,42,342,2,0.9147395942215992,1.475394420910698,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,43,343,3,0.8525208561720816,0.7176780783054815,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,44,344,2,0.9831742846953466,0.7836344026859522,small_uav,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,46,346,4,0.8621304138945576,1.3528612396007906,loitering_munition,attempted_miss
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,47,347,2,0.8838976148652724,1.0500211267316932,decoy,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,48,348,0,0.8705246553064767,0.6583598717361937,small_uav,unassigned
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,0,0,300,49,349,1,0.9963299502798125,1.3597521151892122,decoy,attempted_miss
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,0,350,0,0.8667732107984765,1.2493405140424785,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,1,351,1,0.9982594636544466,0.8801242356131769,small_uav,prefix_denied
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,1,351,3,0.8472510487948806,1.271906294358752,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,2,352,0,0.9680431737922859,0.9400373844161343,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,2,352,2,0.9171680006175016,1.4014547733269587,small_uav,prefix_denied
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,4,354,0,0.922317038471659,0.971801657819813,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,4,354,3,0.9481861588056157,1.3106756426936865,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,5,355,3,0.98169260119156,1.1944411603186638,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,5,355,4,0.8666737893838237,1.347595207739071,small_uav,attempted_miss
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,8,358,3,0.8584930981977812,1.165635461178466,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,8,358,4,0.9761280963169316,1.3629208132847208,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,11,361,3,0.9464409480014178,0.9268033064800563,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,11,361,4,0.8116065156801577,0.6165378197865118,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,13,363,1,0.8616665793438556,1.1034744270702312,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,13,363,3,0.8813526001584233,1.4844950550504277,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,15,365,1,0.9123633665131644,1.010876494357583,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,15,365,4,0.813166442589326,0.8288900052001085,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,16,366,4,0.8398877247347744,0.6716782212668481,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,17,367,0,0.994002743397288,1.1726988155717544,loitering_munition,mismatched_resource
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,18,368,1,0.9344121525222773,0.6333987928702924,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,19,369,4,0.911993047469674,1.3056578795760934,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,20,370,4,0.9129974302530952,0.9538768642912069,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,21,371,1,0.8511837800758363,1.4808208382338552,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,23,373,3,0.9117586036994931,0.8306229614790112,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,24,374,3,0.8145291186316435,1.483614411315328,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,26,376,0,0.8452622309977125,1.0716103642586492,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,28,378,1,0.898892933479827,1.093788693883293,decoy,prefix_denied
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,28,378,4,0.8207625081420944,0.7165307255961034,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,29,379,1,0.978751880381187,0.6186460649879725,small_uav,attempted_miss
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,30,380,0,0.8478091336103195,0.8217521111000501,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,32,382,1,0.9183699477728051,0.8826246744462704,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,33,383,2,0.8500817089679491,1.43086147502819,loitering_munition,attempted_miss
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,34,384,1,0.9586565357844602,0.8226969992059034,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,35,385,0,0.9785129876794358,1.3096100059169777,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,35,385,3,0.8812682242183586,1.0608717779269161,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,36,386,0,0.966275743387063,1.092787180635225,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,37,387,3,0.9068427996163118,0.8236669788690113,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,37,387,4,0.979626378511209,1.248460204586648,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,38,388,3,0.9395137165932113,1.3396197928152223,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,39,389,1,0.9772771338547386,0.7034698223115937,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,39,389,3,0.8819029389232091,0.8291784407759515,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,40,390,3,0.9225821894815093,1.3127421350616721,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,41,391,0,0.8778124039171304,1.1010779721782131,small_uav,prefix_denied
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,41,391,2,0.9501562660829266,0.831152583262388,decoy,mismatched_resource
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,41,391,3,0.8767250435810334,1.2178379217424644,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,43,393,1,0.9539279367009454,0.6551932275199711,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,43,393,3,0.9741425243569246,1.3013686746867172,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,44,394,0,0.872334087859067,1.183431971661065,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,44,394,3,0.8156438590469053,1.4307803046525713,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,44,394,4,0.9642754393868747,0.987490731923048,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,45,395,1,0.9030189179021464,0.813756160623626,decoy,prefix_denied
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,46,396,3,0.8135725306087647,0.662118947416548,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,47,397,4,0.9075552653941233,1.1230615410837057,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,48,398,0,0.8210074417689978,0.8752296867570444,decoy,attempted_miss
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,48,398,4,0.8534522426982972,1.1954253076211063,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,medium,1,1,350,49,399,0,0.9895578000669035,1.3383559237454286,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,0,400,4,0.8371504570158435,1.1841501177351574,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,1,401,0,0.9556962847137745,1.1338804168320853,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,1,401,4,0.9838055271036942,1.4002503258603656,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,2,402,0,0.9328699705413388,0.6268178120494567,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,2,402,1,0.9245281714300935,1.2771234970264946,small_uav,prefix_denied
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,2,402,4,0.9798014569858984,1.4926311822783873,small_uav,prefix_denied
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,3,403,0,0.807325105303486,0.8835165214768235,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,3,403,1,0.8664310492320035,0.92810570091002,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,3,403,4,0.8161173921130398,1.2167568709336807,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,5,405,3,0.8566755753492509,1.4038181840219,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,6,406,0,0.9935720537421356,1.2526329033544206,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,7,407,1,0.8673655687829713,1.4526038350444765,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,7,407,3,0.8041842760921547,1.0073428876844694,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,8,408,1,0.9911777829039619,1.0887655765588986,loitering_munition,attempted_miss
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,8,408,4,0.9702699324280784,1.2483790352144304,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,9,409,1,0.8518791267646272,1.023506881729074,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,10,410,4,0.9000010094248769,1.4477867855578817,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,11,411,0,0.9463510828808586,0.9735348248182593,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,12,412,0,0.8237161518520046,1.4507102917242047,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,12,412,1,0.8742619381499797,1.2084809451812997,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,12,412,3,0.881793141807154,0.6600611481025278,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,13,413,0,0.9994687085082957,1.3132654496458485,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,13,413,4,0.8263594374823633,1.1317858987813632,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,14,414,3,0.9437507798122103,0.6053533257951668,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,15,415,3,0.8947172215688634,0.9337203528120365,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,17,417,0,0.8088670926150294,0.6817542249240548,decoy,attempted_miss
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,18,418,0,0.9564413639861294,1.4064980144229695,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,19,419,3,0.8135234179826637,1.4162999449261198,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,19,419,4,0.8449009028929919,0.6879371296530774,small_uav,attempted_miss
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,20,420,0,0.8222984278557699,1.2770933970053915,decoy,mismatched_resource
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,20,420,4,0.8830789509106567,0.8765584534704048,decoy,prefix_denied
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,21,421,1,0.9583212693941265,0.9039997161190718,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,22,422,1,0.9002088982643958,1.47508044129993,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,22,422,4,0.8530174624788547,1.341303223133795,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,23,423,3,0.9858907779043067,1.48460866073091,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,25,425,4,0.8957519178496847,1.0601062731260908,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,26,426,3,0.8496193479553817,0.7715187225846385,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,26,426,4,0.8969501130141563,0.8971061431995883,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,27,427,1,0.8486796164800889,0.7927964990435618,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,27,427,4,0.9807902832995247,1.0444885397927346,small_uav,attempted_miss
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,28,428,0,0.8730544041555813,1.1170852325256515,loitering_munition,attempted_miss
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,28,428,2,0.9873152475141075,0.6346248763102527,loitering_munition,attempted_miss
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,28,428,3,0.9514923481981714,1.0444057142486654,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,29,429,1,0.9164507185943481,0.676247072066018,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,29,429,3,0.8673388520165856,1.312987382159589,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,30,430,1,0.8792602437430284,1.1253540358122542,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,30,430,4,0.9247650669725014,1.0177447029089526,loitering_munition,prefix_denied
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,31,431,1,0.9027106156438285,0.7593458545436935,loitering_munition,prefix_denied
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,32,432,1,0.9716134630179687,0.8224057085110082,small_uav,attempted_miss
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,33,433,0,0.9033381123698005,0.6243209435719411,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,33,433,3,0.8045221396905033,1.3779590621012106,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,34,434,2,0.8836838932370337,0.8738359932240063,loitering_munition,attempted_miss
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,35,435,3,0.8303683241231932,0.6782364935136761,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,36,436,0,0.9743625562246825,1.4866117186653645,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,36,436,1,0.8274335093337619,1.4592874728554937,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,37,437,3,0.8140134022578723,1.1285845916430635,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,38,438,0,0.9942493014590754,1.3943101835699,decoy,attempted_miss
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,38,438,2,0.9534948876019805,1.4825641783805723,loitering_munition,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,38,438,3,0.8414266468004681,1.2043270426268564,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,39,439,3,0.9663031398820398,1.2479389389463416,decoy,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,40,440,1,0.8769174414944774,0.6074500753873854,small_uav,unassigned
autoregressive_ppo_order_012,learning,medium,time_pressure,1,1,400,40,440,3,0.895463459514547,1.257373840478327,decoy,unassigned
