method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,total_reward,steps,num_targets,num_intercepted,num_leaked,total_damage,ammo_used,shots,hits,invalid_actions,success,decision_time_seconds,decision_time_ms,high_threat_threshold,num_high_threat_targets,num_high_threat_leaked,high_threat_leak_rate,zone_weighted_damage,engaged_target_events,conflict_target_events,assignment_conflict_rate,overkill_assignments,overkill_rate,intercepted_damage_potential,damage_reduction_per_ammo,resource_cost
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,23,273,-123.05884918621075,25,5,1,3,2.8562204479668183,16,16,1,0,False,0.026881100002356106,1.0752440000942443,0.8,4,2,0.5,2.8562204479668183,16,0,0.0,0,0.0,0.6274100528952512,0.0392131283059532,17.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,24,274,-134.50363603233532,30,5,1,4,3.30565022902475,10,10,1,0,False,0.03074070001093787,1.0246900003645958,0.8,3,2,0.6666666666666666,3.3056502290247494,10,0,0.0,0,0.0,1.209695009186365,0.1209695009186365,14.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,25,275,-114.3898892858364,30,5,2,3,2.6707604040489725,16,16,2,0,False,0.029818200004228856,0.9939400001409618,0.8,2,1,0.5,2.6707604040489725,16,0,0.0,0,0.0,1.2797533799599181,0.07998458624749488,17.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,26,276,-61.050995849996056,24,5,2,3,1.9260420501435993,10,10,2,0,False,0.027094500004750444,1.1289375001979352,0.8,0,0,0.0,1.9260420501435993,10,0,0.0,0,0.0,1.8104732139234652,0.18104732139234653,12.5
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,27,277,-27.10011357550526,37,5,3,2,0.9905908603940836,12,12,3,0,False,0.03946829998676549,1.0667108104531213,0.8,1,0,0.0,0.9905908603940836,12,0,0.0,0,0.0,2.1348336604575007,0.17790280503812506,10.5
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,28,278,-57.4063807643343,42,5,3,2,1.7548385795835184,14,14,3,0,False,0.04629259999637725,1.102204761818506,0.8,0,0,0.0,1.7548385795835184,14,0,0.0,0,0.0,1.9602482991301593,0.14001773565215422,13.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,29,279,-76.28101208588623,45,5,1,4,2.1872770861894333,13,13,1,0,False,0.0497561999836762,1.1056933329705823,0.8,0,0,0.0,2.1872770861894333,13,0,0.0,0,0.0,0.42772415983485557,0.032901858448835045,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,30,280,-21.179144874646546,28,5,4,1,1.0657207008091336,9,9,4,0,False,0.031024100000649923,1.108003571451783,0.8,1,0,0.0,1.0657207008091336,9,0,0.0,0,0.0,2.9334258888181544,0.3259362098686838,9.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,31,281,-41.10335029147176,28,5,3,2,1.3881708315894594,13,13,3,0,False,0.03186769999956596,1.1381321428416413,0.8,0,0,0.0,1.3881708315894594,13,0,0.0,0,0.0,1.9780879305288068,0.15216061004067744,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,32,282,-72.57413232475108,40,5,2,3,2.0775116130912923,16,16,2,0,False,0.042751199998747325,1.0687799999686831,0.8,2,1,0.5,2.0775116130912923,16,0,0.0,0,0.0,1.7221058824826598,0.10763161765516624,17.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,33,283,-39.69563312592205,37,5,3,2,1.3048747479014249,15,15,3,0,False,0.04212849999748869,1.1386081080402348,0.8,3,0,0.0,1.3048747479014249,15,0,0.0,0,0.0,2.6900239273773754,0.17933492849182503,16.5
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,34,284,-58.773688785969185,38,5,3,2,1.8300638665142421,16,16,3,0,False,0.03984080000736867,1.0484421054570703,0.8,2,1,0.5,1.8300638665142421,16,0,0.0,0,0.0,2.202901395263612,0.13768133720397574,17.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,35,285,-60.94692522256118,46,5,2,3,1.843815781235566,8,8,2,0,False,0.05418670000653947,1.177971739272597,0.8,1,0,0.0,1.843815781235566,8,0,0.0,0,0.0,1.0494985043346048,0.1311873130418256,10.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,36,286,-117.75391947753968,39,5,1,3,2.800784661090227,13,13,1,0,False,0.040154200007236795,1.0295948719804306,0.8,2,2,1.0,2.800784661090227,13,0,0.0,0,0.0,0.799529194352326,0.06150224571940969,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,37,287,-0.494032955924796,42,5,4,1,0.32559831018306773,12,12,4,0,False,0.04452530000344268,1.0601261905581592,0.8,3,0,0.0,0.32559831018306773,12,0,0.0,0,0.0,3.131733943324623,0.26097782861038527,9.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,38,288,-22.520171971626162,29,5,3,2,0.9144667778142108,10,10,3,0,False,0.03253670001140563,1.1219551728070907,0.8,1,1,1.0,0.9144667778142108,10,0,0.0,0,0.0,1.909084868523899,0.1909084868523899,9.5
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,39,289,-103.91440714057089,30,5,2,3,2.5843209096528756,13,13,2,0,False,0.03374810000968864,1.1249366669896215,0.8,3,2,0.6666666666666666,2.5843209096528756,13,0,0.0,0,0.0,1.8083266429625815,0.13910204945866012,11.0
