method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,total_reward,steps,num_targets,num_intercepted,num_leaked,total_damage,ammo_used,shots,hits,invalid_actions,success,decision_time_seconds,decision_time_ms,high_threat_threshold,num_high_threat_targets,num_high_threat_leaked,high_threat_leak_rate,zone_weighted_damage,engaged_target_events,conflict_target_events,assignment_conflict_rate,overkill_assignments,overkill_rate,intercepted_damage_potential,damage_reduction_per_ammo,resource_cost
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,44,244,-53.969412546880946,48,5,2,3,1.8915747042963802,2,2,2,0,False,0.09106430000247201,1.8971729167181668,0.8,2,1,0.5,1.8915747042963802,2,0,0.0,0,0.0,1.2551243281049937,0.6275621640524969,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,45,245,-65.76970076326886,46,5,2,3,2.082118852864535,4,4,2,0,False,0.08670139996684156,1.8848130427574252,0.8,2,2,1.0,2.0821188528645354,4,0,0.0,0,0.0,1.1268413746472592,0.2817103436618148,8.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,46,246,-48.36840165741756,49,5,2,3,1.8375438828681059,2,2,2,0,False,0.09497740002552746,1.9383142862352543,0.8,3,1,0.3333333333333333,1.8375438828681059,2,0,0.0,0,0.0,2.1203797529593325,1.0601898764796662,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,47,247,-74.44433105610287,43,5,2,3,2.448122671300254,4,4,2,0,False,0.08285569999861764,1.9268767441538985,0.8,2,1,0.5,2.448122671300254,4,0,0.0,0,0.0,1.2763453436951973,0.3190863359237993,8.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,48,248,-21.070696329799414,50,5,1,1,0.633945145919284,1,1,1,0,False,0.09751049999613315,1.950209999922663,0.8,3,1,0.3333333333333333,0.633945145919284,1,0,0.0,0,0.0,0.6609362921951026,0.6609362921951026,2.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,49,249,-50.42222700419821,50,5,2,2,1.7725183024533284,2,2,2,0,False,0.08918649998668116,1.7837299997336231,0.8,2,1,0.5,1.7725183024533284,2,0,0.0,0,0.0,1.407792671983979,0.7038963359919895,4.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,0,250,-75.23512459743938,34,5,1,4,2.4654709361061555,1,1,1,0,False,0.0660384000002523,1.9423058823603616,0.8,0,0,0.0,2.4654709361061555,1,0,0.0,0,0.0,0.42913566815901566,0.42913566815901566,2.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,1,251,-52.39455449429111,30,5,2,3,1.8966140215419238,2,2,2,0,False,0.06175750003603753,2.058583334534584,0.8,3,2,0.6666666666666666,1.8966140215419238,2,0,0.0,0,0.0,1.1182017255037209,0.5591008627518604,4.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,2,252,-52.900313385753236,31,5,3,2,1.9970129154328622,3,3,3,0,False,0.05982560000120429,1.9298580645549772,0.8,2,1,0.5,1.9970129154328622,3,0,0.0,0,0.0,2.3610154080687176,0.7870051360229059,6.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,3,253,-61.452434576283395,28,5,2,3,2.0597256260382575,3,3,2,0,False,0.05011060002289014,1.7896642865317907,0.8,1,0,0.0,2.0597256260382575,3,0,0.0,0,0.0,1.1331398060562556,0.37771326868541855,6.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,4,254,-61.07909215703766,37,5,2,3,2.0203647490173084,4,4,2,0,False,0.07107550001819618,1.920959459951248,0.8,2,2,1.0,2.020364749017308,4,0,0.0,0,0.0,1.2379269831967699,0.30948174579919246,8.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,5,255,-50.7917409989831,37,5,2,3,1.8535671921824446,2,2,2,0,False,0.07010810000792844,1.8948135137277957,0.8,2,2,1.0,1.8535671921824446,2,0,0.0,0,0.0,2.095716315423839,1.0478581577119195,4.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,6,256,-71.9938779463396,41,5,2,3,2.3887486532924953,3,3,2,0,False,0.08102760001202114,1.976282927122467,0.8,1,0,0.0,2.3887486532924953,3,0,0.0,0,0.0,1.0584230075208692,0.35280766917362305,6.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,7,257,-57.91276160576542,41,5,2,3,1.9634793842829728,2,2,2,0,False,0.08133429999725195,1.9837634145671206,0.8,1,1,1.0,1.9634793842829728,2,0,0.0,0,0.0,1.124621089589597,0.5623105447947985,4.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,8,258,-110.29792717784254,40,5,2,3,2.845422813626013,3,3,2,0,False,0.07855169998947531,1.9637924997368827,0.8,2,2,1.0,2.845422813626013,3,0,0.0,0,0.0,0.9552302462645956,0.31841008208819854,6.0
