actionable_engagement_rate,all_noop_episode_rate,assignment_conflict_rate,avg_ammo_used,avg_decision_time_ms,avg_invalid_actions,avg_resource_cost,avg_reward,avg_shots,avg_steps,avg_total_damage,avg_zone_weighted_damage,damage_reduction_per_ammo,engagement_rate,engagement_threshold,episodes,eval_scenario,evaluation_seed,high_threat_leak_rate,hit_rate_per_shot,intercept_rate,leak_rate,method,overkill_rate,std_reward,success_rate,train_seed
0.1403091557669441,0.0,0.0,11.8,3.418140898408915,0.0,13.975,-0.04981866017276584,11.8,42.3,0.4185216395838832,0.4185216395838832,0.24770248554135343,0.09298660362490149,0.3,10.0,heterogeneity_pressure,33000,0.14814814814814814,0.3305084745762712,0.78,0.12,role_conditioned_ar_ppo_order_012,0.0,26.52187356683725,0.3,9
0.07029053420805999,0.0,0.0,7.5,3.3474562222626343,0.0,11.25,14.728993053300727,7.5,45.0,0.19437203410289877,0.19437203410289877,0.43259932810470425,0.05555555555555555,0.35,10.0,medium,13000,0.0,0.56,0.84,0.08,role_conditioned_ar_ppo_order_012,0.0,21.40524954661493,0.5,9
0.10960757780784844,0.0,0.0,8.1,3.61076546049557,0.0,12.45,-6.622695706536865,8.1,30.4,0.6253043010246058,0.6253043010246058,0.3827417957024215,0.08881578947368421,0.35,10.0,time_pressure,23000,0.19047619047619047,0.48148148148148145,0.78,0.22,role_conditioned_ar_ppo_order_012,0.0,26.05270117544084,0.2,9
0.0998914223669924,0.0,0.0,9.2,3.5578325470490904,0.0,13.2,-8.05997057600628,9.2,42.4,0.6093617247281667,0.6093617247281667,0.3093878748408799,0.07232704402515723,0.35,10.0,heterogeneity_pressure,33000,0.2222222222222222,0.41304347826086957,0.76,0.18,role_conditioned_ar_ppo_order_012,0.0,27.38321287061948,0.2,9
0.0625,0.0,0.0,7.0,3.633569162913356,0.0,11.15,7.247505544044884,7.0,45.4,0.3304531389828035,0.3304531389828035,0.44405912227219674,0.0513950073421439,0.4,10.0,medium,13000,0.0,0.5714285714285714,0.8,0.12,role_conditioned_ar_ppo_order_012,0.0,25.433431691559765,0.4,9
0.07464454976303317,0.0,0.0,6.3,3.2870969510706964,0.0,10.65,-0.7857968050756206,6.3,32.8,0.5831379126218409,0.5831379126218409,0.4987896719987904,0.06402439024390244,0.4,10.0,time_pressure,23000,0.19047619047619047,0.6349206349206349,0.8,0.2,role_conditioned_ar_ppo_order_012,0.0,27.191109890031687,0.3,9
0.08625877632898696,0.0,0.0,8.6,3.461530316652737,0.0,12.419999999999998,-13.128153798734894,8.6,44.2,0.7446818964731305,0.7446818964731305,0.305970770906335,0.06485671191553545,0.4,10.0,heterogeneity_pressure,33000,0.2222222222222222,0.4069767441860465,0.7,0.22,role_conditioned_ar_ppo_order_012,0.0,30.492843785024796,0.2,9
0.042113955408753095,0.0,0.0,5.1,3.489792043108791,0.0,8.85,-6.304558370796384,5.1,46.5,0.6577288281239451,0.6577288281239451,0.5230330587400441,0.03655913978494624,0.45,10.0,medium,13000,0.16666666666666666,0.6666666666666666,0.68,0.2,role_conditioned_ar_ppo_order_012,0.0,31.979127962055927,0.3,9
0.04888888888888889,0.0,0.0,4.4,3.5868970148826587,0.0,8.5,-12.680490699471743,4.4,33.5,0.8863392371763524,0.8863392371763524,0.645266729326788,0.04378109452736319,0.45,10.0,time_pressure,23000,0.23809523809523808,0.7954545454545454,0.7,0.3,role_conditioned_ar_ppo_order_012,0.0,32.76833031779366,0.2,9
0.06380952380952382,0.0,0.0,6.7,3.445341704033705,0.0,11.179999999999998,-12.460652760462528,6.7,44.6,0.7446818964731305,0.7446818964731305,0.3829726571167607,0.05007473841554559,0.45,10.0,heterogeneity_pressure,33000,0.2222222222222222,0.5074626865671642,0.68,0.22,role_conditioned_ar_ppo_order_012,0.0,29.991566327451878,0.2,9
