actionable_decisions,actionable_engagements,all_noop_episode,ammo_used,assignment_conflict_rate,conflict_target_events,damage_reduction_per_ammo,decision_time_ms,decision_time_seconds,engaged_target_events,engagements,episode_index,eval_scenario,evaluation_mode,evaluation_seed,high_threat_leak_rate,high_threat_threshold,hits,intercepted_damage_potential,invalid_actions,num_high_threat_leaked,num_high_threat_targets,num_intercepted,num_leaked,num_targets,overkill_assignments,overkill_rate,resource_cost,shots,steps,success,total_damage,total_reward,train_seed,unit_decisions,zone_weighted_damage
139,7,False,7,0.0,0,0.24009171584794023,1.9568580003397074,0.09784290001698537,7,7,87,medium,deterministic,50000,0.25,0.8,2,1.6806420109355815,0,1,4,2,2,5,0,0.0,3.5,7,50,False,1.3087132951095377,-35.424184428238995,2,150,1.3087132951095377
105,10,False,10,0.0,0,0.2363118770004525,1.8576649992610328,0.07430659997044131,10,10,88,medium,deterministic,50000,1.0,0.8,3,2.363118770004525,0,1,1,3,2,5,0,0.0,9.5,10,40,False,1.3396241787346002,-37.484254873702675,2,120,1.3396241787346002
126,8,False,8,0.0,0,0.23688566548736173,1.9313047622355433,0.08111480001389282,8,8,89,medium,deterministic,50000,1.0,0.8,3,1.8950853238988938,0,1,1,3,2,5,0,0.0,5.5,8,42,False,1.5440890422509235,-41.13082196050571,2,126,1.5440890422509235
129,9,False,9,0.0,0,0.25911366940238023,1.9497772725365146,0.08579019999160664,9,9,90,medium,deterministic,50000,0.0,0.8,3,2.332023024621422,0,0,3,3,2,5,0,0.0,10.5,9,44,False,1.333713085207274,-35.23472762755717,2,132,1.333713085207274
137,11,False,11,0.0,0,0.2636077501803784,2.1366500001496878,0.09828590000688564,11,11,91,medium,deterministic,50000,0.2,0.8,4,2.8996852519841623,0,1,5,4,1,5,0,0.0,8.5,11,46,False,1.0356551433590466,-18.32392640904963,2,138,1.0356551433590466
105,9,False,9,0.0,0,0.2185359619268728,1.981422499557084,0.07925689998228336,9,9,92,medium,deterministic,50000,0.6666666666666666,0.8,3,1.9668236573418552,0,2,3,3,2,5,0,0.0,10.5,9,40,False,2.332321060620854,-67.79860386874502,2,120,2.332321060620854
101,6,False,6,0.0,0,0.3078830722694385,2.0793257135665044,0.07277639997482765,6,6,93,medium,deterministic,50000,1.0,0.8,3,1.8472984336166312,0,2,2,3,2,5,0,0.0,4.5,6,35,False,1.0545855451956463,-25.69819995722001,2,105,1.0545855451956463
98,8,False,8,0.0,0,0.31901949772873084,2.123862161612566,0.07858289997966494,8,8,94,medium,deterministic,50000,0.0,0.8,4,2.5521559818298467,0,0,2,4,1,5,0,0.0,8.5,8,37,False,0.7381527052272586,-13.35696249714113,2,111,0.7381527052272586
83,4,False,4,0.0,0,0.2662640336913369,2.0130483882835946,0.06240450003679143,4,4,95,medium,deterministic,50000,1.0,0.8,2,1.0650561347653476,0,1,1,2,3,5,0,0.0,3.5,4,31,False,2.278191661867221,-66.27868011387231,2,93,2.278191661867221
102,4,False,4,0.0,0,0.26106893622236393,1.884405882746625,0.06406980001338525,4,4,96,medium,deterministic,50000,0.6666666666666666,0.8,2,1.0442757448894557,0,2,3,2,3,5,0,0.0,3.5,4,34,False,2.1926530244492763,-62.46132035591693,2,102,2.1926530244492763
133,3,False,3,0.0,0,0.5702245123264836,1.7634065212484489,0.08111669997742865,3,3,97,medium,deterministic,50000,0.5,0.8,3,1.710673536979451,0,1,2,3,2,5,0,0.0,1.5,3,46,False,1.6110414687281258,-38.158746671385074,2,138,1.6110414687281258
138,3,False,3,0.0,0,0.29583127601820064,1.9514020008500665,0.09757010004250333,3,3,98,medium,deterministic,50000,1.0,0.8,1,0.887493828054602,0,1,1,1,2,5,0,0.0,1.5,3,50,False,1.5561741593037857,-46.987834244173705,2,150,1.5561741593037857
127,9,False,9,0.0,0,0.26778076860663025,2.0727558143715763,0.08912850001797779,9,9,99,medium,deterministic,50000,0.5,0.8,3,2.4100269174596725,0,2,4,3,2,5,0,0.0,7.5,9,43,False,1.6032768984672727,-43.48848734631024,2,129,1.6032768984672727
81,7,False,7,0.0,0,0.3689881799877191,1.7649379309471536,0.051183199997467455,7,7,0,time_pressure,deterministic,50100,0.0,0.8,3,2.5829172599140335,0,0,3,3,2,5,0,0.0,8.0,7,29,False,1.276105816109808,-28.830861390709757,2,87,1.276105816109808
98,1,False,1,0.0,0,0.9794071809658987,1.908784849078846,0.06298990001960192,1,1,1,time_pressure,deterministic,50100,0.3333333333333333,0.8,1,0.9794071809658987,0,1,3,1,3,5,0,0.0,0.5,1,33,False,2.969100224175127,-111.25924451362462,2,99,2.969100224175127
87,2,False,2,0.0,0,0.3729142602319965,1.9475266664812807,0.05842579999443842,2,2,2,time_pressure,deterministic,50100,0.0,0.8,1,0.745828520463993,0,0,1,1,4,5,0,0.0,1.0,2,30,False,2.3780203632765247,-67.92280476364732,2,90,2.3780203632765247
84,3,False,3,0.0,0,0.0,1.8582406255518436,0.059463700017658994,3,3,3,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,4,5,0,0.0,1.5,3,32,False,2.6618258865156723,-109.55477659547017,2,96,2.6618258865156723
87,5,False,5,0.0,0,0.26646347131216075,2.1209379310362393,0.06150720000005094,5,5,4,time_pressure,deterministic,50100,0.0,0.8,3,1.3323173565608037,0,0,1,3,2,5,0,0.0,5.5,5,29,False,1.4317627359514216,-36.38110360811509,2,87,1.4317627359514216
87,5,False,5,0.0,0,0.35023176890950725,2.013203448862849,0.05838290001702262,5,5,5,time_pressure,deterministic,50100,0.5,0.8,3,1.7511588445475361,0,1,2,3,2,5,0,0.0,2.5,5,29,False,1.5207774340750337,-33.85044473587885,2,87,1.5207774340750337
83,5,False,5,0.0,0,0.6103920012132009,2.08391000002545,0.0625173000007635,5,5,6,time_pressure,deterministic,50100,0.25,0.8,4,3.0519600060660044,0,1,4,4,1,5,0,0.0,2.5,5,30,False,1.2791761937736141,-21.169980100910912,2,90,1.2791761937736141
81,9,False,9,0.0,0,0.20467952559165406,1.8942833332403097,0.05682849999720929,9,9,7,time_pressure,deterministic,50100,0.0,0.8,3,1.8421157303248865,0,0,0,3,2,5,0,0.0,7.5,9,30,False,1.2468536430003705,-33.82517658161966,2,90,1.2468536430003705
81,11,False,11,0.0,0,0.2318505306012976,1.9588566656845312,0.058765699970535934,11,11,8,time_pressure,deterministic,50100,0.0,0.8,3,2.5503558366142736,0,0,2,3,2,5,0,0.0,13.0,11,30,False,1.0953947424635342,-29.001001063745342,2,90,1.0953947424635342
72,2,False,2,0.0,0,0.29217683263895144,1.857337036872869,0.05014809999556746,2,2,9,time_pressure,deterministic,50100,1.0,0.8,1,0.5843536652779029,0,2,2,1,4,5,0,0.0,2.5,2,27,False,2.1729615338053874,-65.55700247261701,2,81,2.1729615338053874
72,5,False,5,0.0,0,0.4597853326056818,1.8819370371703472,0.050812300003599375,5,5,10,time_pressure,deterministic,50100,0.3333333333333333,0.8,2,2.298926663028409,0,1,3,2,3,5,0,0.0,4.0,5,27,False,1.7666917668654127,-44.28856563617965,2,81,1.7666917668654127
76,5,False,5,0.0,0,0.34973845723169583,1.960853846237744,0.050982200002181344,5,5,11,time_pressure,deterministic,50100,0.5,0.8,2,1.7486922861584793,0,1,2,2,3,5,0,0.0,7.0,5,26,False,1.5525995079736041,-44.112870209844935,2,78,1.552599507973604
87,5,False,5,0.0,0,0.33049191677410805,1.9042645163285816,0.05903220000618603,5,5,12,time_pressure,deterministic,50100,1.0,0.8,2,1.6524595838705403,0,1,1,2,3,5,0,0.0,4.0,5,31,False,1.7643697614022367,-49.547903524629255,2,93,1.764369761402237
88,10,False,10,0.0,0,0.07775134519142932,1.8000545455971875,0.059401800004707184,10,10,13,time_pressure,deterministic,50100,1.0,0.8,2,0.7775134519142931,0,2,2,2,3,5,0,0.0,9.5,10,33,False,1.9036233600482193,-60.10145643872753,2,99,1.9036233600482193
74,5,False,5,0.0,0,0.5998862352226,1.9278571435279446,0.05398000001878245,5,5,14,time_pressure,deterministic,50100,0.0,0.8,4,2.999431176113,0,0,2,4,1,5,0,0.0,2.5,5,28,False,0.8143703779940351,-4.8596167489991196,2,84,0.8143703779940351
79,7,False,7,0.0,0,0.21656812611146004,2.050744444271981,0.05537009999534348,7,7,15,time_pressure,deterministic,50100,0.3333333333333333,0.8,2,1.5159768827802202,0,1,3,2,3,5,0,0.0,6.5,7,27,False,1.9497157118151618,-54.49900502849315,2,81,1.9497157118151618
88,10,False,10,0.0,0,0.20939439275240943,2.023932353254435,0.06881370001065079,10,10,16,time_pressure,deterministic,50100,0.0,0.8,3,2.0939439275240943,0,0,2,3,2,5,0,0.0,14.0,10,34,False,1.3554566169249482,-41.519755886080326,2,102,1.3554566169249482
68,4,False,4,0.0,0,0.8319799189369448,2.019012000528164,0.050475300013204105,4,4,17,time_pressure,deterministic,50100,0.0,0.8,4,3.327919675747779,0,0,3,4,1,5,0,0.0,5.0,4,25,False,0.586388073290859,0.13388164002503622,2,75,0.586388073290859
68,5,False,5,0.0,0,0.2745509177133877,2.5218892863319655,0.07061290001729503,5,5,18,time_pressure,deterministic,50100,0.3333333333333333,0.8,2,1.3727545885669383,0,1,3,2,3,5,0,0.0,7.0,5,28,False,1.5032460406592367,-41.90400108303505,2,84,1.5032460406592367
99,5,False,5,0.0,0,0.36909633997486757,2.5794484855864677,0.08512180002435343,5,5,19,time_pressure,deterministic,50100,0.3333333333333333,0.8,3,1.845481699874338,0,1,3,3,2,5,0,0.0,4.0,5,33,False,1.084662549730754,-20.8335305921144,2,99,1.084662549730754
83,6,False,6,0.0,0,0.4010278879686788,2.0501428563355666,0.05740399997739587,6,6,20,time_pressure,deterministic,50100,0.0,0.8,3,2.4061673278120725,0,0,2,3,2,5,0,0.0,6.0,6,28,False,1.5931610412788055,-37.19781437173623,2,84,1.5931610412788055
68,5,False,5,0.0,0,0.8306758551608805,1.9354040009784512,0.04838510002446128,5,5,21,time_pressure,deterministic,50100,0.25,0.8,4,4.153379275804403,0,1,4,4,1,5,0,0.0,4.0,5,25,False,1.058931938854406,-11.485871219132896,2,75,1.058931938854406
74,0,True,0,0.0,0,0.0,2.027883998816833,0.05069709997042082,0,0,22,time_pressure,deterministic,50100,0.6666666666666666,0.8,0,0.0,0,2,3,0,3,5,0,0.0,0.0,0,25,False,2.684354712508854,-108.03064137526563,2,75,2.684354712508854
83,4,False,4,0.0,0,0.48711040810094025,1.9384285710007785,0.054275999988021795,4,4,23,time_pressure,deterministic,50100,0.5,0.8,3,1.948441632403761,0,1,2,3,2,5,0,0.0,2.0,4,28,False,1.5168568426964275,-36.0557914502927,2,84,1.5168568426964275
98,2,False,2,0.0,0,0.15763276288453662,2.0564030300275506,0.06786129999090917,2,2,24,time_pressure,deterministic,50100,1.0,0.8,1,0.31526552576907324,0,3,3,1,3,5,0,0.0,1.0,2,33,False,2.8024255104490865,-109.20463895177184,2,99,2.8024255104490865
92,7,False,7,0.0,0,0.5046032346243081,1.9305781256662158,0.061778500021318905,7,7,25,time_pressure,deterministic,50100,0.0,0.8,4,3.5322226423701566,0,0,3,4,1,5,0,0.0,6.5,7,32,False,0.7475768913501465,-6.1704913043713105,2,96,0.7475768913501465
90,5,False,5,0.0,0,0.4301161573971058,1.7752800000986706,0.053258400002960116,5,5,26,time_pressure,deterministic,50100,0.5,0.8,3,2.150580786985529,0,1,2,3,2,5,0,0.0,4.0,5,30,False,1.0980395839508232,-24.9181428873805,2,90,1.0980395839508232
89,9,False,9,0.0,0,0.36296465454550475,1.8215633332147263,0.05464689999644179,9,9,27,time_pressure,deterministic,50100,0.3333333333333333,0.8,4,3.2666818909095428,0,1,3,4,1,5,0,0.0,7.5,9,30,False,0.892033786508041,-12.965645250431086,2,90,0.892033786508041
92,4,False,4,0.0,0,0.21507024569225974,1.8929645161880482,0.05868190000182949,4,4,28,time_pressure,deterministic,50100,1.0,0.8,2,0.860280982769039,0,1,1,2,3,5,0,0.0,2.0,4,31,False,1.9686803161202113,-55.56802974172141,2,93,1.9686803161202113
120,5,False,5,0.0,0,0.3339866309168931,1.8930219515956506,0.07761390001542168,5,5,29,time_pressure,deterministic,50100,0.5,0.8,2,1.6699331545844656,0,1,2,2,3,5,0,0.0,4.0,5,41,False,1.772889216853925,-49.87717583526392,2,123,1.772889216853925
85,6,False,6,0.0,0,0.11613954745491296,1.8414241379199163,0.053401299999677576,6,6,30,time_pressure,deterministic,50100,0.5,0.8,1,0.6968372847294778,0,1,2,1,4,5,0,0.0,7.5,6,29,False,2.8301584702696987,-112.58271160779438,2,87,2.830158470269699
69,4,False,4,0.0,0,0.7232372927064675,1.9234040004084818,0.048085100010212045,4,4,31,time_pressure,deterministic,50100,0.25,0.8,3,2.89294917082587,0,1,4,3,2,5,0,0.0,3.5,4,25,False,1.5255144934377385,-30.823954598936037,2,75,1.5255144934377385
74,6,False,6,0.0,0,0.41102399125248534,1.711503845749226,0.04449909998947987,6,6,32,time_pressure,deterministic,50100,0.3333333333333333,0.8,4,2.466143947514912,0,1,3,4,1,5,0,0.0,6.0,6,26,False,0.9952817369243365,-14.610024167906115,2,78,0.9952817369243365
82,4,False,4,0.0,0,0.3874898271699381,1.7885321412904887,0.05007889995613368,4,4,33,time_pressure,deterministic,50100,0.3333333333333333,0.8,2,1.5499593086797523,0,1,3,2,3,5,0,0.0,6.5,4,28,False,1.5859500543561298,-43.79488588654087,2,84,1.5859500543561298
81,6,False,6,0.0,0,0.4446300644011419,1.7395133322376448,0.05218539996712934,6,6,34,time_pressure,deterministic,50100,0.0,0.8,4,2.6677803864068514,0,0,2,4,1,5,0,0.0,6.0,6,30,False,0.5432434910385515,-1.6814287205837157,2,90,0.5432434910385515
95,10,False,10,0.0,0,0.2888106589059912,1.898844117343234,0.06456069998966996,10,10,35,time_pressure,deterministic,50100,0.3333333333333333,0.8,4,2.888106589059912,0,1,3,4,1,5,0,0.0,9.5,10,34,False,0.6398708934520868,-7.098291643408832,2,102,0.6398708934520868
90,5,False,5,0.0,0,0.5619689771384371,1.76232000036786,0.0528696000110358,5,5,36,time_pressure,deterministic,50100,0.0,0.8,4,2.8098448856921854,0,0,0,4,1,5,0,0.0,4.0,5,30,False,0.9870674290221615,-17.567810276751487,2,90,0.9870674290221615
86,5,False,5,0.0,0,0.43193600489903217,1.781331033773062,0.051658599979418796,5,5,37,time_pressure,deterministic,50100,0.3333333333333333,0.8,3,2.159680024495161,0,1,3,3,2,5,0,0.0,4.0,5,29,False,1.5711502381563105,-35.80989499338939,2,87,1.5711502381563105
79,5,False,5,0.0,0,0.5943289325665235,2.10201851829576,0.05675449999398552,5,5,38,time_pressure,deterministic,50100,0.5,0.8,3,2.9716446628326176,0,1,2,3,2,5,0,0.0,4.0,5,27,False,1.1167005961266612,-23.77039536901977,2,81,1.1167005961266612
82,1,False,1,0.0,0,0.0,1.8367928569205105,0.051430199993774295,1,1,39,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.5,1,28,False,2.8651122538585136,-114.25336761575542,2,84,2.8651122538585136
67,4,False,4,0.0,0,0.4698674187567842,1.9563583327908418,0.046952599986980204,4,4,40,time_pressure,deterministic,50100,0.6666666666666666,0.8,3,1.879469675027137,0,2,3,3,2,5,0,0.0,5.0,4,24,False,1.711623051295685,-44.38852060053539,2,72,1.711623051295685
107,10,False,10,0.0,0,0.23829931435148294,1.8213513514539856,0.06739000000379747,10,10,41,time_pressure,deterministic,50100,0.0,0.8,4,2.3829931435148293,0,0,0,4,1,5,0,0.0,8.0,10,37,False,0.6291134084240779,-12.796373839565197,2,111,0.6291134084240779
75,3,False,3,0.0,0,0.49718000065258955,1.8685884606384207,0.04858329997659894,3,3,42,time_pressure,deterministic,50100,0.0,0.8,2,1.4915400019577687,0,0,0,2,3,5,0,0.0,3.0,3,26,False,1.7574441799698937,-47.1992875716787,2,78,1.7574441799698937
77,6,False,6,0.0,0,0.37541287027894427,1.6248862064395357,0.047121699986746535,6,6,43,time_pressure,deterministic,50100,0.6666666666666666,0.8,3,2.2524772216736655,0,2,3,3,2,5,0,0.0,4.5,6,29,False,1.510171030383101,-34.05464309286812,2,87,1.510171030383101
79,8,False,8,0.0,0,0.20045441704874514,1.8328407407992657,0.049486700001580175,8,8,44,time_pressure,deterministic,50100,0.0,0.8,2,1.6036353363899611,0,0,0,2,3,5,0,0.0,7.0,8,27,False,1.6594262227083545,-49.38473635466934,2,81,1.6594262227083545
76,3,False,3,0.0,0,0.2451783650069834,1.7464888897612345,0.047155200023553334,3,3,45,time_pressure,deterministic,50100,1.0,0.8,1,0.7355350950209502,0,2,2,1,4,5,0,0.0,1.5,3,27,False,2.809489411512981,-108.19695660056959,2,81,2.8094894115129807
87,2,False,2,0.0,0,0.6658285097195806,1.7438965507357478,0.050572999971336685,2,2,46,time_pressure,deterministic,50100,0.0,0.8,2,1.3316570194391613,0,0,1,2,3,5,0,0.0,1.0,2,29,False,1.7440097552378298,-45.80394415539203,2,87,1.7440097552378298
80,4,False,4,0.0,0,0.211984253770364,2.1272185193892152,0.05743490002350882,4,4,47,time_pressure,deterministic,50100,0.5,0.8,1,0.847937015081456,0,1,2,1,4,5,0,0.0,5.0,4,27,False,2.0226753202613463,-61.10340995119274,2,81,2.0226753202613463
85,6,False,6,0.0,0,0.6459644725838709,1.8704483870439412,0.057983899998362176,6,6,48,time_pressure,deterministic,50100,0.25,0.8,4,3.8757868355032254,0,1,4,4,1,5,0,0.0,7.5,6,31,False,0.8043757710158728,-9.012559810724932,2,93,0.8043757710158728
74,7,False,7,0.0,0,0.35310909324475354,1.720074073765082,0.04644199999165721,7,7,49,time_pressure,deterministic,50100,0.3333333333333333,0.8,3,2.4717636527132747,0,1,3,3,2,5,0,0.0,8.0,7,27,False,1.5170515788789136,-38.765503436950574,2,81,1.5170515788789136
82,5,False,5,0.0,0,0.3779526864599092,1.777563333598664,0.05332690000795992,5,5,50,time_pressure,deterministic,50100,0.5,0.8,3,1.889763432299546,0,1,2,3,2,5,0,0.0,2.5,5,30,False,1.2308575326219595,-25.558224759501748,2,90,1.2308575326219595
84,3,False,3,0.0,0,0.6466868212080105,1.8431931043621794,0.053452600026503205,3,3,51,time_pressure,deterministic,50100,1.0,0.8,3,1.9400604636240313,0,1,1,3,2,5,0,0.0,1.5,3,29,False,1.350509228108044,-29.773437643019502,2,87,1.350509228108044
92,1,False,1,0.0,0,0.42880173645007524,1.8985193551822206,0.058854100010648835,1,1,52,time_pressure,deterministic,50100,1.0,0.8,1,0.42880173645007524,0,2,2,1,3,5,0,0.0,2.0,1,31,False,2.7265963687884707,-107.45811646861455,2,93,2.7265963687884707
90,5,False,5,0.0,0,0.12096875696959211,2.1148312509922107,0.06767460003175074,5,5,53,time_pressure,deterministic,50100,1.0,0.8,1,0.6048437848479605,0,1,1,1,4,5,0,0.0,4.0,5,32,False,2.8055962196465494,-111.48786809527846,2,96,2.805596219646549
78,2,False,2,0.0,0,1.0415409923132515,1.7941966664996774,0.05382589999499032,2,2,54,time_pressure,deterministic,50100,0.6666666666666666,0.8,2,2.083081984626503,0,2,3,2,3,5,0,0.0,2.5,2,30,False,1.986822094781855,-52.407226545866635,2,90,1.986822094781855
75,9,False,9,0.0,0,0.2591876888478346,1.9378933332821664,0.058136799998464994,9,9,55,time_pressure,deterministic,50100,1.0,0.8,4,2.3326891996305115,0,1,1,4,1,5,0,0.0,9.0,9,30,False,1.069950474886554,-25.42360004879267,2,90,1.069950474886554
81,4,False,4,0.0,0,0.455414729153555,1.8308259262724917,0.04943230000935728,4,4,56,time_pressure,deterministic,50100,0.5,0.8,3,1.82165891661422,0,1,2,3,2,5,0,0.0,3.5,4,27,False,1.156057962917759,-26.345054318461376,2,81,1.156057962917759
81,2,False,2,0.0,0,0.6586210134548539,1.8601074067798133,0.05022289998305496,2,2,57,time_pressure,deterministic,50100,0.5,0.8,2,1.3172420269097078,0,1,2,2,3,5,0,0.0,1.0,2,27,False,2.1245335424614282,-57.47112781256225,2,81,2.1245335424614282
95,10,False,10,0.0,0,0.18722785909992118,1.8987264706725802,0.06455670000286773,10,10,58,time_pressure,deterministic,50100,0.5,0.8,3,1.8722785909992117,0,1,2,3,2,5,0,0.0,11.0,10,34,False,1.4783693754416507,-42.97697624639997,2,102,1.4783693754416507
101,11,False,11,0.0,0,0.23690092422161027,1.816370588451665,0.06175660000735661,11,11,59,time_pressure,deterministic,50100,0.3333333333333333,0.8,3,2.605910166437713,0,1,3,3,2,5,0,0.0,7.0,11,34,False,1.6291100836056045,-42.34036238544854,2,102,1.6291100836056045
95,6,False,6,0.0,0,0.42626482529753423,1.8737062498530577,0.059958599995297845,6,6,60,time_pressure,deterministic,50100,0.0,0.8,4,2.5575889517852053,0,0,1,4,1,5,0,0.0,4.5,6,32,False,0.9335315819428657,-16.535386387061017,2,96,0.9335315819428657
75,4,False,4,0.0,0,0.31786531230202275,2.1053730765393435,0.05473969999002293,4,4,61,time_pressure,deterministic,50100,0.6666666666666666,0.8,2,1.271461249208091,0,2,3,2,3,5,0,0.0,2.0,4,26,False,1.9332144574021315,-50.92231411930856,2,78,1.9332144574021315
99,3,False,3,0.0,0,0.6454957408312659,1.982685295147616,0.06741130003501894,3,3,62,time_pressure,deterministic,50100,1.0,0.8,3,1.9364872224937977,0,2,2,3,2,5,0,0.0,1.5,3,34,False,1.926893157295659,-47.9647812367746,2,102,1.926893157295659
78,4,False,4,0.0,0,0.2449707816526564,1.7728076921999814,0.04609299999719951,4,4,63,time_pressure,deterministic,50100,1.0,0.8,1,0.9798831266106256,0,1,1,1,4,5,0,0.0,2.0,4,26,False,2.176191572386372,-64.01985714386419,2,78,2.176191572386372
84,3,False,3,0.0,0,0.299111417135364,1.8376964287329298,0.05145550000452204,3,3,64,time_pressure,deterministic,50100,1.0,0.8,1,0.897334251406092,0,2,2,1,3,5,0,0.0,1.5,3,28,False,2.5426987484665737,-99.42745617753661,2,84,2.5426987484665737
117,5,False,5,0.0,0,0.11763658995355061,1.7349487176173939,0.06766299998707836,5,5,65,time_pressure,deterministic,50100,0.0,0.8,1,0.5881829497677531,0,0,0,1,4,5,0,0.0,2.5,5,39,False,2.26993065300773,-69.4749389948198,2,117,2.26993065300773
77,2,False,2,0.0,0,0.0,1.7951740737771615,0.04846969999198336,2,2,66,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,1.0,2,27,False,2.947001135667735,-117.11003407003207,2,81,2.9470011356677355
80,9,False,9,0.0,0,0.37219489843010234,1.8537148148256906,0.050050300000293646,9,9,67,time_pressure,deterministic,50100,0.0,0.8,4,3.349754085870921,0,0,2,4,1,5,0,0.0,7.5,9,27,False,0.799442917262499,-10.831001651770515,2,81,0.799442917262499
89,9,False,9,0.0,0,0.17634279619607093,1.8796031256442802,0.06014730002061697,9,9,68,time_pressure,deterministic,50100,1.0,0.8,3,1.5870851657646383,0,1,1,3,2,5,0,0.0,7.5,9,32,False,1.3628370742310045,-39.92367853358329,2,96,1.3628370742310045
80,6,False,6,0.0,0,0.35466132344875584,1.7987968751640437,0.0575615000052494,6,6,69,time_pressure,deterministic,50100,0.3333333333333333,0.8,2,2.127967940692535,0,1,3,2,3,5,0,0.0,4.5,6,32,False,1.719990405671114,-45.46716210014386,2,96,1.719990405671114
72,6,False,6,0.0,0,0.46124196868237055,1.7863851845268746,0.048232399982225616,6,6,70,time_pressure,deterministic,50100,0.0,0.8,4,2.7674518120942233,0,0,1,4,1,5,0,0.0,7.5,6,27,False,0.49489767740928325,-5.800571748231048,2,81,0.49489767740928325
101,8,False,8,0.0,0,0.24758710899135455,1.7932199989445508,0.06276269996305928,8,8,71,time_pressure,deterministic,50100,0.0,0.8,4,1.9806968719308364,0,0,1,4,1,5,0,0.0,7.0,8,35,False,0.413622351137413,-3.094271123317178,2,105,0.413622351137413
83,6,False,6,0.0,0,0.1397942847602254,2.207999999940981,0.06844799999817042,6,6,72,time_pressure,deterministic,50100,0.5,0.8,1,0.8387657085613525,0,1,2,1,4,5,0,0.0,9.0,6,31,False,2.3984509920779873,-76.38673012974955,2,93,2.3984509920779877
81,7,False,7,0.0,0,0.2380261642936803,1.99604666728798,0.0598814000186394,7,7,73,time_pressure,deterministic,50100,0.6666666666666666,0.8,2,1.666183150055762,0,2,3,2,3,5,0,0.0,8.0,7,30,False,2.3336042805224517,-69.59627717015088,2,90,2.3336042805224517
98,6,False,6,0.0,0,0.15802547303712325,1.9906727276534322,0.06569220001256326,6,6,74,time_pressure,deterministic,50100,0.0,0.8,2,0.9481528382227394,0,0,1,2,3,5,0,0.0,4.5,6,33,False,1.5331122356615383,-42.57258125522763,2,99,1.5331122356615383
107,9,False,9,0.0,0,0.26109966326801914,1.949086111684058,0.0701671000206261,9,9,75,time_pressure,deterministic,50100,1.0,0.8,3,2.349896969412172,0,2,2,3,2,5,0,0.0,6.0,9,36,False,1.2219784235473092,-31.727552440733216,2,108,1.2219784235473092
122,7,False,7,0.0,0,0.3223223001396878,1.8639609752870279,0.07642239998676814,7,7,76,time_pressure,deterministic,50100,0.5,0.8,3,2.2562561009778146,0,1,2,3,2,5,0,0.0,5.0,7,41,False,1.2710964433202423,-32.260039930931214,2,123,1.2710964433202423
75,6,False,6,0.0,0,0.4530715705712434,2.0177719989442267,0.050444299973605666,6,6,77,time_pressure,deterministic,50100,0.0,0.8,4,2.7184294234274606,0,0,1,4,1,5,0,0.0,6.0,6,25,False,0.658347301880576,-7.484637068315445,2,75,0.658347301880576
89,3,False,3,0.0,0,0.9271647681644056,1.8863166667870246,0.05658950000361074,3,3,78,time_pressure,deterministic,50100,0.3333333333333333,0.8,3,2.7814943044932168,0,1,3,3,2,5,0,0.0,1.5,3,30,False,1.695523894878279,-37.577032282317845,2,90,1.695523894878279
99,10,False,10,0.0,0,0.08601427600416903,1.9565117643865317,0.06652139998914208,10,10,79,time_pressure,deterministic,50100,1.0,0.8,1,0.8601427600416902,0,2,2,1,4,5,0,0.0,11.0,10,34,False,2.9975332414395055,-123.25345211862917,2,102,2.9975332414395055
80,6,False,6,0.0,0,0.34754730410356777,1.8550740750032235,0.050087000025087036,6,6,80,time_pressure,deterministic,50100,1.0,0.8,3,2.0852838246214067,0,1,1,3,2,5,0,0.0,4.5,6,27,False,1.081897233899173,-23.945311289653592,2,81,1.081897233899173
80,7,False,7,0.0,0,0.48158064976398446,1.703117241990624,0.0493904000177281,7,7,81,time_pressure,deterministic,50100,0.3333333333333333,0.8,4,3.371064548347891,0,1,3,4,1,5,0,0.0,6.5,7,29,False,1.0800579874099105,-17.80636881879245,2,87,1.0800579874099105
78,3,False,3,0.0,0,0.3332576267117319,1.923067741201169,0.05961509997723624,3,3,82,time_pressure,deterministic,50100,0.0,0.8,2,0.9997728801351957,0,0,0,2,3,5,0,0.0,4.5,3,31,False,2.4160027756080114,-69.07308641663599,2,93,2.4160027756080114
62,10,False,10,0.0,0,0.296815485552712,1.9334545458233068,0.04253600000811275,10,10,83,time_pressure,deterministic,50100,0.0,0.8,4,2.9681548555271196,0,0,1,4,1,5,0,0.0,12.5,10,22,False,0.9962556902038365,-19.472011222156254,2,66,0.9962556902038365
82,8,False,8,0.0,0,0.3748502059197627,1.9265966666959382,0.057797900000878144,8,8,84,time_pressure,deterministic,50100,0.3333333333333333,0.8,4,2.9988016473581016,0,1,3,4,1,5,0,0.0,8.5,8,30,False,0.9632282498181204,-17.014142650171532,2,90,0.9632282498181204
88,3,False,3,0.0,0,0.610686102763098,2.0849500004260335,0.062548500012781,3,3,85,time_pressure,deterministic,50100,0.6666666666666666,0.8,3,1.832058308289294,0,2,3,3,2,5,0,0.0,1.5,3,30,False,1.3033476960020172,-29.990373706490946,2,90,1.3033476960020172
