context_id,scenario,policy_seed,slot,repeat,target_index,target_probability,unit_index,resource_type,unit_cost,current_probe_cost_n,current_probe_cost_e,current_other_cost_n,current_other_cost_e,future_probe_cost_n,future_probe_cost_e,future_other_cost_n,future_other_cost_e,future_probe_shots_n,future_probe_shots_e,future_other_shots_n,future_other_shots_e,first_future_shot_n,first_future_shot_e,first_substitution_step,direct_cost,current_other_delta,same_step_other_sub_cost,future_sub_cost_probe,future_sub_cost_other,future_sub_cost,sub_cost_probe,sub_cost_other,sub_cost,sub_shot_probe,sub_shot_other,sub_shot,episode_cost_delta,rho_sub,cost_sign_masked,protocol_residual,future_only_residual,extended_residual,sub_cost_decomposition_residual
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,6,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.0,0.0,1.5,3.0,5.6,8.899999999999999,1.0,2.0,2.0,5.0,1,1,,1.5,0.0,-0.0,-1.5,-3.299999999999999,-4.799999999999999,-1.5,-3.299999999999999,-4.799999999999999,-1.0,-3.0,-4.0,6.299999999999999,-3.1999999999999993,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,6,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.0,0.0,1.5,3.0,5.6,8.899999999999999,1.0,2.0,2.0,5.0,1,1,,1.5,0.0,-0.0,-1.5,-3.299999999999999,-4.799999999999999,-1.5,-3.299999999999999,-4.799999999999999,-1.0,-3.0,-4.0,6.299999999999999,-3.1999999999999993,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,7,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.0,0.0,1.5,1.5,6.1,6.1,1.0,1.0,4.0,4.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,7,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.0,0.0,1.5,1.5,6.1,6.1,1.0,1.0,4.0,4.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,7,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.0,0.0,1.5,0.0,6.1,3.05,1.0,0.0,4.0,2.0,1,1,2,1.5,0.0,-0.0,1.5,3.05,4.55,1.5,3.05,4.55,1.0,2.0,3.0,-3.05,3.033333333333333,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,8,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.0,0.0,3.0,1.5,8.649999999999999,2.8,2.0,1.0,4.0,1.0,1,1,1,1.5,0.0,-0.0,1.5,5.849999999999999,7.349999999999999,1.5,5.849999999999999,7.349999999999999,1.0,3.0,4.0,-5.849999999999999,4.8999999999999995,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,8,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.0,0.0,3.0,1.5,8.649999999999999,8.899999999999999,2.0,1.0,4.0,5.0,1,1,,1.5,0.0,-0.0,1.5,-0.25,1.25,1.5,-0.25,1.25,1.0,-1.0,0.0,0.25,0.8333333333333334,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,8,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.0,0.0,3.0,0.0,8.649999999999999,2.8,2.0,0.0,4.0,1.0,1,1,1,1.5,0.0,-0.0,3.0,5.849999999999999,8.849999999999998,3.0,5.849999999999999,8.849999999999998,2.0,3.0,5.0,-7.349999999999999,5.899999999999999,True,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,9,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,5.85,5.85,1.0,1.0,3.0,3.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,9,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,5.85,5.85,1.0,1.0,3.0,3.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,9,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,5.85,5.85,1.0,1.0,3.0,3.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,10,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,0.0,5.85,6.1,1.0,0.0,3.0,4.0,1,1,,1.5,0.0,-0.0,1.5,-0.25,1.25,1.5,-0.25,1.25,1.0,-1.0,0.0,0.25,0.8333333333333334,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,10,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,0.0,5.85,6.1,1.0,0.0,3.0,4.0,1,1,,1.5,0.0,-0.0,1.5,-0.25,1.25,1.5,-0.25,1.25,1.0,-1.0,0.0,0.25,0.8333333333333334,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,10,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,0.0,5.85,2.8,1.0,0.0,3.0,1.0,1,1,1,1.5,0.0,-0.0,1.5,3.05,4.55,1.5,3.05,4.55,1.0,2.0,3.0,-3.05,3.033333333333333,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,11,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,5.85,5.85,1.0,1.0,3.0,3.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,11,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,5.85,5.85,1.0,1.0,3.0,3.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,11,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,0.0,5.85,2.8,1.0,0.0,3.0,1.0,1,1,1,1.5,0.0,-0.0,1.5,3.05,4.55,1.5,3.05,4.55,1.0,2.0,3.0,-3.05,3.033333333333333,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,12,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,3.0,0.0,8.399999999999999,5.6,2.0,0.0,3.0,2.0,1,2,1,1.5,0.0,-0.0,3.0,2.799999999999999,5.799999999999999,3.0,2.799999999999999,5.799999999999999,2.0,1.0,3.0,-4.299999999999999,3.866666666666666,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,12,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,3.0,1.5,8.399999999999999,8.399999999999999,2.0,1.0,3.0,3.0,1,2,1,1.5,0.0,-0.0,1.5,0.0,1.5,1.5,0.0,1.5,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,12,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,3.0,1.5,8.399999999999999,8.399999999999999,2.0,1.0,3.0,3.0,1,2,1,1.5,0.0,-0.0,1.5,0.0,1.5,1.5,0.0,1.5,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,13,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,0.0,0.0,3.05,0.0,0.0,0.0,2.0,0.0,1,,1,1.5,0.0,-0.0,0.0,3.05,3.05,0.0,3.05,3.05,0.0,2.0,2.0,-1.5499999999999998,2.033333333333333,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,13,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,0.0,0.0,3.05,3.05,0.0,0.0,2.0,2.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,13,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,0.0,0.0,3.05,3.05,0.0,0.0,2.0,2.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,14,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,3.05,3.05,1.0,1.0,2.0,2.0,2,2,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,14,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,3.05,3.05,1.0,1.0,2.0,2.0,2,2,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,14,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,3.05,0.0,1.0,1.0,2.0,0.0,2,2,2,1.5,0.0,-0.0,0.0,3.05,3.05,0.0,3.05,3.05,0.0,2.0,2.0,-1.5499999999999998,2.033333333333333,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,15,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,0.0,2.8,5.6,1.0,0.0,1.0,2.0,1,1,1,1.5,0.0,-0.0,1.5,-2.8,-1.2999999999999998,1.5,-2.8,-1.2999999999999998,1.0,-1.0,0.0,2.8,-0.8666666666666666,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,15,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,0.0,2.8,5.6,1.0,0.0,1.0,2.0,1,1,1,1.5,0.0,-0.0,1.5,-2.8,-1.2999999999999998,1.5,-2.8,-1.2999999999999998,1.0,-1.0,0.0,2.8,-0.8666666666666666,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,15,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,0.0,2.8,5.6,1.0,0.0,1.0,2.0,1,1,1,1.5,0.0,-0.0,1.5,-2.8,-1.2999999999999998,1.5,-2.8,-1.2999999999999998,1.0,-1.0,0.0,2.8,-0.8666666666666666,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,16,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,4.5,3.0,10.399999999999999,10.399999999999999,3.0,2.0,11.0,11.0,1,1,9,1.5,0.0,-0.0,1.5,0.0,1.5,1.5,0.0,1.5,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,16,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,4.5,3.0,10.399999999999999,10.399999999999999,3.0,2.0,11.0,11.0,1,1,9,1.5,0.0,-0.0,1.5,0.0,1.5,1.5,0.0,1.5,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,16,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,4.5,3.0,10.399999999999999,10.399999999999999,3.0,2.0,11.0,11.0,1,1,9,1.5,0.0,-0.0,1.5,0.0,1.5,1.5,0.0,1.5,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,17,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,2.8,2.8,1.0,1.0,1.0,1.0,2,2,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,17,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,2.8,2.8,1.0,1.0,1.0,1.0,2,2,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,17,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,0.0,2.8,2.8,1.0,0.0,1.0,1.0,2,2,2,1.5,0.0,-0.0,1.5,0.0,1.5,1.5,0.0,1.5,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,18,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.0,0.0,1.5,0.0,2.8,2.8,1.0,0.0,1.0,1.0,2,2,2,1.5,0.0,-0.0,1.5,0.0,1.5,1.5,0.0,1.5,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,18,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.0,0.0,1.5,1.5,2.8,2.8,1.0,1.0,1.0,1.0,2,2,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,18,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.0,0.0,1.5,1.5,2.8,2.8,1.0,1.0,1.0,1.0,2,2,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,19,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.0,0.0,3.0,0.0,3.3,3.05,2.0,0.0,3.0,2.0,1,1,1,1.5,0.0,-0.0,3.0,0.25,3.25,3.0,0.25,3.25,2.0,1.0,3.0,-1.75,2.1666666666666665,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,19,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.0,0.0,3.0,1.5,3.3,3.05,2.0,1.0,3.0,2.0,1,1,1,1.5,0.0,-0.0,1.5,0.25,1.75,1.5,0.25,1.75,1.0,1.0,2.0,-0.25,1.1666666666666667,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,19,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.0,0.0,3.0,1.5,3.3,3.05,2.0,1.0,3.0,2.0,1,1,1,1.5,0.0,-0.0,1.5,0.25,1.75,1.5,0.25,1.75,1.0,1.0,2.0,-0.25,1.1666666666666667,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,20,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,0.0,6.1,2.8,1.0,0.0,4.0,1.0,1,1,2,1.5,0.0,-0.0,1.5,3.3,4.8,1.5,3.3,4.8,1.0,3.0,4.0,-3.3,3.1999999999999997,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,20,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,6.1,6.1,1.0,1.0,4.0,4.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,20,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,6.1,6.1,1.0,1.0,4.0,4.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,21,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.0,0.0,0.0,0.0,3.8,3.8,0.0,0.0,5.0,5.0,3,3,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,21,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.0,0.0,0.0,0.0,3.8,3.8,0.0,0.0,5.0,5.0,3,3,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,21,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.0,0.0,0.0,0.0,3.8,2.8,0.0,0.0,5.0,1.0,3,3,3,1.5,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.5,0.6666666666666666,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,22,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.0,0.0,3.0,1.5,5.85,6.1,2.0,1.0,3.0,4.0,1,1,1,1.5,0.0,-0.0,1.5,-0.25,1.25,1.5,-0.25,1.25,1.0,-1.0,0.0,0.25,0.8333333333333334,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,22,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.0,0.0,3.0,1.5,5.85,6.1,2.0,1.0,3.0,4.0,1,1,1,1.5,0.0,-0.0,1.5,-0.25,1.25,1.5,-0.25,1.25,1.0,-1.0,0.0,0.25,0.8333333333333334,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,22,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.0,0.0,3.0,1.5,5.85,6.1,2.0,1.0,3.0,4.0,1,1,1,1.5,0.0,-0.0,1.5,-0.25,1.25,1.5,-0.25,1.25,1.0,-1.0,0.0,0.25,0.8333333333333334,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,23,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,0.0,2.8,3.05,1.0,0.0,1.0,2.0,1,1,,1.5,0.0,-0.0,1.5,-0.25,1.25,1.5,-0.25,1.25,1.0,-1.0,0.0,0.25,0.8333333333333334,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,23,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,0.0,2.8,3.05,1.0,0.0,1.0,2.0,1,1,,1.5,0.0,-0.0,1.5,-0.25,1.25,1.5,-0.25,1.25,1.0,-1.0,0.0,0.25,0.8333333333333334,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,23,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,0.0,2.8,3.05,1.0,0.0,1.0,2.0,1,1,,1.5,0.0,-0.0,1.5,-0.25,1.25,1.5,-0.25,1.25,1.0,-1.0,0.0,0.25,0.8333333333333334,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,24,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.0,0.0,4.5,1.5,9.899999999999999,3.05,3.0,1.0,9.0,2.0,1,1,3,1.5,0.0,-0.0,3.0,6.849999999999999,9.849999999999998,3.0,6.849999999999999,9.849999999999998,2.0,7.0,9.0,-8.349999999999998,6.5666666666666655,True,0.0,0.0,0.0,-8.881784197001252e-16
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,24,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.0,0.0,4.5,1.5,9.899999999999999,3.05,3.0,1.0,9.0,2.0,1,1,3,1.5,0.0,-0.0,3.0,6.849999999999999,9.849999999999998,3.0,6.849999999999999,9.849999999999998,2.0,7.0,9.0,-8.349999999999998,6.5666666666666655,True,0.0,0.0,0.0,-8.881784197001252e-16
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,24,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.0,0.0,4.5,1.5,9.899999999999999,3.05,3.0,1.0,9.0,2.0,1,1,3,1.5,0.0,-0.0,3.0,6.849999999999999,9.849999999999998,3.0,6.849999999999999,9.849999999999998,2.0,7.0,9.0,-8.349999999999998,6.5666666666666655,True,0.0,0.0,0.0,-8.881784197001252e-16
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,25,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.0,0.0,1.5,1.5,2.8,5.6,1.0,1.0,1.0,2.0,1,2,1,1.5,0.0,-0.0,0.0,-2.8,-2.8,0.0,-2.8,-2.8,0.0,-1.0,-1.0,4.3,-1.8666666666666665,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,25,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.0,0.0,1.5,1.5,2.8,5.6,1.0,1.0,1.0,2.0,1,2,1,1.5,0.0,-0.0,0.0,-2.8,-2.8,0.0,-2.8,-2.8,0.0,-1.0,-1.0,4.3,-1.8666666666666665,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,25,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.0,0.0,1.5,0.0,2.8,2.8,1.0,0.0,1.0,1.0,1,2,1,1.5,0.0,-0.0,1.5,0.0,1.5,1.5,0.0,1.5,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,26,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,5.6,5.6,1.0,1.0,2.0,2.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,26,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,5.6,5.6,1.0,1.0,2.0,2.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,26,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,5.6,5.6,1.0,1.0,2.0,2.0,1,1,,1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,27,0,0.33081915974617004,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,5.85,9.149999999999999,1.0,1.0,3.0,6.0,1,1,1,1.5,0.0,-0.0,0.0,-3.299999999999999,-3.299999999999999,0.0,-3.299999999999999,-3.299999999999999,0.0,-3.0,-3.0,4.799999999999999,-2.1999999999999993,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,27,2,0.3429994285106659,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,5.85,9.149999999999999,1.0,1.0,3.0,6.0,1,1,1,1.5,0.0,-0.0,0.0,-3.299999999999999,-3.299999999999999,0.0,-3.299999999999999,-3.299999999999999,0.0,-3.0,-3.0,4.799999999999999,-2.1999999999999993,False,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,27,4,0.3261813819408417,1,missile,1.5,0.0,1.5,0.25,0.25,1.5,1.5,5.85,9.149999999999999,1.0,1.0,3.0,6.0,1,1,1,1.5,0.0,-0.0,0.0,-3.299999999999999,-3.299999999999999,0.0,-3.299999999999999,-3.299999999999999,0.0,-3.0,-3.0,4.799999999999999,-2.1999999999999993,False,0.0,0.0,0.0,0.0
