method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,target_index,target_threat,target_payload,target_class,attribution
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,33,30133,2,0.9632019247063934,1.42886709991679,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,34,30134,0,0.9452150600851074,1.3706342450634366,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,35,30135,0,0.9269980396319955,1.3336930619615344,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,36,30136,2,0.8124162346575787,1.3234107182951313,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,36,30136,4,0.8301010416269488,0.8142762767486182,decoy,attempted_miss
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,37,30137,0,0.9237512882475751,1.4255586286579276,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,37,30137,1,0.9958934832078787,0.9375526815429844,decoy,mismatched_resource
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,37,30137,2,0.9190725997032261,1.0016633642639157,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,39,30139,0,0.9780338678695915,1.412055740325691,loitering_munition,mismatched_resource
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,39,30139,1,0.9719005068118918,0.7305989996956858,decoy,attempted_miss
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,39,30139,3,0.9696132441660373,1.1067038822382014,loitering_munition,mismatched_resource
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,40,30140,0,0.8611965564387724,0.8178511000543577,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,43,30143,2,0.9445692325357057,1.0001242043196257,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,43,30143,3,0.9491773795010708,1.3241874325134302,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,44,30144,2,0.9327481655856207,1.3772886839009642,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,45,30145,0,0.936469543323209,1.1049861232555196,small_uav,unassigned
