method,train_scenario,eval_scenario,run_index,train_seed,timesteps,evaluation_seed,elapsed_seconds,episodes,avg_reward,std_reward,avg_steps,success_rate,intercept_rate,leak_rate,avg_total_damage,avg_ammo_used,avg_shots,hit_rate_per_shot,avg_invalid_actions,avg_decision_time_ms,high_threat_leak_rate,avg_zone_weighted_damage,assignment_conflict_rate,overkill_rate,damage_reduction_per_ammo,avg_resource_cost
maskable_ppo,medium,medium,0,0,20224,10000,73.68460070000037,10.0,-84.8292831130127,36.10455217651121,46.0,0.0,0.1,0.64,2.227158595395579,1.8,1.8,0.2777777777777778,0.0,1.6663080435216175,0.7142857142857143,2.227158595395579,0.0,0.0,0.16633500693814018,3.6
ppo,medium,medium,1,1,0,10010,0.5322470000010071,10.0,-729.4836714508467,30.381340652233582,48.5,0.0,0.26,0.42,1.4803795645424782,11.4,11.4,0.14912280701754385,134.1,0.7396608246896913,0.5625,1.4803795645424782,0.045871559633027525,0.043859649122807015,0.08875970781627786,13.2
ppo,medium,medium,1,1,5000,10010,15.743566799999826,10.0,-83.1398086780004,29.864444620115176,45.2,0.0,0.0,0.6,2.2039936226000134,0.0,0.0,0.0,0.0,0.7305530973614052,0.75,2.2039936226000134,0.0,0.0,0.0,0.0
ppo,medium,medium,1,1,10000,10010,30.989190899999812,10.0,-83.1398086780004,29.864444620115176,45.2,0.0,0.0,0.6,2.2039936226000134,0.0,0.0,0.0,0.0,0.728497345057522,0.75,2.2039936226000134,0.0,0.0,0.0,0.0
ppo,medium,medium,1,1,15000,10010,46.04413419999946,10.0,-83.1398086780004,29.864444620115176,45.2,0.0,0.0,0.6,2.2039936226000134,0.0,0.0,0.0,0.0,0.738760398235172,0.75,2.2039936226000134,0.0,0.0,0.0,0.0
ppo,medium,medium,1,1,20000,10010,61.6633051000008,10.0,-83.1398086780004,29.864444620115176,45.2,0.0,0.0,0.6,2.2039936226000134,0.0,0.0,0.0,0.0,0.7442453539922493,0.75,2.2039936226000134,0.0,0.0,0.0,0.0
ppo,medium,medium,1,1,20224,10010,62.92330419999962,10.0,-83.1398086780004,29.864444620115176,45.2,0.0,0.0,0.6,2.2039936226000134,0.0,0.0,0.0,0.0,0.7603340707533885,0.75,2.2039936226000134,0.0,0.0,0.0,0.0
maskable_ppo,medium,medium,1,1,0,10010,0.9540578000014648,10.0,-60.70364330304277,36.58153702062226,48.8,0.0,0.3,0.36,1.34229107885675,15.6,15.6,0.15384615384615385,0.0,1.6033067622666735,0.4375,1.34229107885675,0.09285714285714286,0.10256410256410256,0.06563105992252226,16.2
maskable_ppo,medium,medium,1,1,5000,10010,13.58123180000075,10.0,-81.92969960168945,34.91210036315381,47.1,0.0,0.16,0.52,1.9725504003945737,5.9,5.9,0.13559322033898305,0.0,0.8906184713750551,0.6875,1.9725504003945737,0.0,0.0,0.08195994765749852,11.8
maskable_ppo,medium,medium,1,1,10000,10010,26.45241730000089,10.0,-70.09732873882292,41.8198293557021,47.6,0.0,0.22,0.46,1.7057781461813448,5.8,5.8,0.20689655172413793,0.0,1.0016682772631704,0.6875,1.7057781461813448,0.05454545454545454,0.05172413793103448,0.1368139349930917,11.6
