method,method_type,train_scenario,eval_scenario,metric,n_runs,mean,std,sem,confidence_level,ci_low,ci_high
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,damage_reduction_per_ammo,2,0.09832405081515472,0.0517492506052318,0.036592246024281454,0.95,0.0,0.5632726205655683
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_resource_cost,2,14.899999999999999,0.7071067811865476,0.5,0.95,8.546897631783951,21.253102368216048
autoregressive_ppo_order_201,learning,medium,medium,avg_reward,2,-84.67354687068232,13.61476095298521,9.627089794089663,0.95,-206.99732081040148,37.650227069036845
autoregressive_ppo_order_201,learning,medium,medium,avg_steps,2,47.0,1.4142135623730951,1.0,0.95,34.2937952635679,59.7062047364321
autoregressive_ppo_order_201,learning,medium,medium,success_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,learning,medium,medium,intercept_rate,2,0.25,0.07071067811865474,0.04999999999999999,0.95,0.0,0.8853102368216046
autoregressive_ppo_order_201,learning,medium,medium,leak_rate,2,0.55,0.07071067811865474,0.04999999999999999,0.95,0.0,1.0
autoregressive_ppo_order_201,learning,medium,medium,avg_total_damage,2,1.9313021885214152,0.3446955239638782,0.24373654243950835,0.95,0.0,5.0282685985078786
autoregressive_ppo_order_201,learning,medium,medium,avg_ammo_used,2,15.0,1.4142135623730951,1.0,0.95,2.2937952635679046,27.706204736432095
autoregressive_ppo_order_201,learning,medium,medium,avg_shots,2,15.0,1.4142135623730951,1.0,0.95,2.2937952635679046,27.706204736432095
autoregressive_ppo_order_201,learning,medium,medium,hit_rate_per_shot,2,0.08482142857142858,0.03156726701725658,0.022321428571428565,0.95,0.0,0.3684420700096449
autoregressive_ppo_order_201,learning,medium,medium,avg_invalid_actions,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,learning,medium,medium,avg_decision_time_ms,2,1.3431357565085476,0.08615311511977337,0.06091945192153703,0.95,0.5690807279622665,2.1171907850548286
autoregressive_ppo_order_201,learning,medium,medium,high_threat_leak_rate,2,0.5833333333333333,0.11785113019775789,0.0833333333333333,0.95,0.0,1.0
autoregressive_ppo_order_201,learning,medium,medium,avg_zone_weighted_damage,2,1.9313021885214152,0.3446955239638782,0.24373654243950835,0.95,0.0,5.0282685985078786
autoregressive_ppo_order_201,learning,medium,medium,assignment_conflict_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,learning,medium,medium,overkill_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,learning,medium,medium,damage_reduction_per_ammo,2,0.05434358032916054,0.02523490474791476,0.01784377226984713,0.95,0.0,0.28107020406010785
autoregressive_ppo_order_201,learning,medium,medium,avg_resource_cost,2,16.5,0.7071067811865476,0.5,0.95,10.146897631783952,22.85310236821605
