context_id,scenario,policy_seed,repeat,a_total_return_delta,a_zone_damage_delta,a_high_threat_leaks_delta,a_resource_cost_delta,b_total_return_delta,b_zone_damage_delta,b_high_threat_leaks_delta,b_resource_cost_delta,c_total_return_delta,c_zone_damage_delta,c_high_threat_leaks_delta,c_resource_cost_delta
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,8,-1.5,0.0,0.0,1.5,2.998292687211247,-0.10720514936429071,0.0,1.5,-0.1652995897039844,-2.220446049250313e-16,0.0,0.36488095946787347
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,9,36.37771311763805,-1.0532783525817877,-1.0,1.5,14.575275495684185,-0.37616108444461993,-0.2553512415982597,1.5,11.210204200810146,-0.2689559350803292,-0.2553512415982597,-1.3600500641755708
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,10,-1.5,0.0,0.0,1.5,-1.5,0.0,0.0,1.5,-0.049999999999993605,-2.220446049250313e-16,0.0,0.25
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,11,36.37771311763805,-1.0532783525817877,-1.0,1.5,15.644994833638957,-0.37616108444461993,-0.2553512415982597,1.5,9.781430223631414,-0.2689559350803292,-0.2553512415982597,-0.010274740900475976
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,12,-1.5,0.0,0.0,1.5,4.903154422192614,-0.10720514936429071,0.0,1.5,-3.491636876404705,-2.220446049250313e-16,0.0,0.6673927408845302
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,13,-1.5,0.0,0.0,1.5,4.903154422192614,-0.10720514936429071,0.0,1.5,-0.6136117560623404,-2.220446049250313e-16,0.0,0.6642625128587696
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,14,-1.5,0.0,0.0,1.5,-1.5,0.0,0.0,1.5,-0.2500000000000071,0.0,0.0,0.25
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,15,-1.5,0.0,0.0,1.5,4.903154422192614,-0.10720514936429071,0.0,1.5,8.432371663809015,-0.21603338226399194,0.0,0.6825908097238713
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,16,36.37771311763805,-1.0532783525817877,-1.0,1.5,14.575275495684185,-0.37616108444461993,-0.2553512415982597,1.5,8.995195871433678,-0.2689559350803292,-0.2553512415982597,0.7275759588543185
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,17,36.37771311763805,-1.0532783525817877,-1.0,1.5,12.670413760702807,-0.37616108444461993,-0.2553512415982597,1.5,6.5458077223510145,-0.2689559350803292,-0.2553512415982597,-0.9117411336043304
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,18,36.37771311763805,-1.0532783525817877,-1.0,1.5,10.076982808472941,-0.2689559350803292,-0.2553512415982597,1.5,8.640640573858619,-0.2689559350803292,-0.2553512415982597,1.0568058780311667
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,19,36.37771311763805,-1.0532783525817877,-1.0,1.5,15.644994833638957,-0.37616108444461993,-0.2553512415982597,1.5,8.260759897885322,-0.2689559350803292,-0.2553512415982597,1.436686554004452
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,20,36.37771311763805,-1.0532783525817877,-1.0,1.5,14.575275495684185,-0.37616108444461993,-0.2553512415982597,1.5,11.7108140345482,-0.2689559350803292,-0.2553512415982597,-1.7347884202780044
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,21,-1.5,0.0,0.0,1.5,0.404861734981381,0.0,0.0,1.5,-1.0947939456284992,-2.220446049250313e-16,0.0,1.1201193240267138
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,22,36.37771311763805,-1.0532783525817877,-1.0,1.5,9.24184041144634,-0.2689559350803292,-0.2553512415982597,1.5,7.208355425689291,-0.2689559350803292,-0.2553512415982597,2.3121493002452045
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,23,-1.5,0.0,0.0,1.5,4.903154422192614,-0.10720514936429071,0.0,1.5,-0.12431737595323611,-2.220446049250313e-16,0.0,0.12431737595323789
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,24,-1.5,0.0,0.0,1.5,4.903154422192614,-0.10720514936429071,0.0,1.5,1.6000000000000014,-2.220446049250313e-16,0.0,-1.2999999999999998
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,25,36.37771311763805,-1.0532783525817877,-1.0,1.5,10.076982808472941,-0.2689559350803292,-0.2553512415982597,1.5,9.769870493035462,-0.2689559350803292,-0.2553512415982597,-0.19644790595102357
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,26,36.37771311763805,-1.0532783525817877,-1.0,1.5,15.644994833638957,-0.37616108444461993,-0.2553512415982597,1.5,3.7533032630577097,-0.2689559350803292,-0.2553512415982597,5.046746216017809
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,27,36.37771311763805,-1.0532783525817877,-1.0,1.5,8.17212107349156,-0.2689559350803292,-0.2553512415982597,1.5,9.422121073491562,-0.2689559350803292,-0.2553512415982597,0.25
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,28,-1.5,0.0,0.0,1.5,2.998292687211247,-0.10720514936429071,0.0,1.5,-1.3503139726770854,-2.220446049250313e-16,0.0,1.3752616438975682
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,29,36.37771311763805,-1.0532783525817877,-1.0,1.5,14.575275495684185,-0.37616108444461993,-0.2553512415982597,1.5,8.170652441143215,-0.2689559350803292,-0.2553512415982597,1.5014686323483506
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,30,36.37771311763805,-1.0532783525817877,-1.0,1.5,12.670413760702807,-0.37616108444461993,-0.2553512415982597,1.5,10.632606415480286,-0.2689559350803292,-0.2553512415982597,-0.8856423283272594
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,31,36.37771311763805,-1.0532783525817877,-1.0,1.5,14.575275495684185,-0.37616108444461993,-0.2553512415982597,1.5,8.297803697538322,-0.2689559350803292,-0.2553512415982597,1.374317375953236
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,0,35.07771311763805,-1.0532783525817877,-1.0,2.8,7.928702013815958,-0.26838783631647667,-0.25481187917572434,2.8,10.248430958869506,-0.26838783631647667,-0.25481187917572434,-0.5480262555476099
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,1,35.07771311763805,-1.0532783525817877,-1.0,2.8,12.422232052319082,-0.37547948029069467,-0.25481187917572434,2.8,12.604169643912215,-0.26838783631647667,-0.25481187917572434,-1.5831869604708704
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,2,35.07771311763805,-1.0532783525817877,-1.0,2.8,7.928702013815958,-0.26838783631647667,-0.25481187917572434,2.8,11.368840192433513,-0.26838783631647667,-0.25481187917572434,-1.5466518767676973
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,3,35.07771311763805,-1.0532783525817877,-1.0,2.8,14.320734599601384,-0.37547948029069467,-0.25481187917572434,2.8,8.474339211252047,-0.26838783631647667,-0.25481187917572434,-1.2931165651512657
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,4,35.07771311763805,-1.0532783525817877,-1.0,2.8,14.320734599601384,-0.37547948029069467,-0.25481187917572434,2.8,19.40056389836305,-0.26838783631647667,-0.25481187917572434,-5.396527443877943
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,5,-2.799999999999997,0.0,0.0,2.8,-0.9014974527176918,0.0,0.0,2.8,-1.9165708733115991,0.0,0.0,1.9670525376937906
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,6,-2.799999999999997,0.0,0.0,2.8,2.7705407939347424,-0.107091643974218,0.0,2.8,-0.41001797527047756,0.0,0.0,0.5578519149444716
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,7,35.07771311763805,-1.0532783525817877,-1.0,2.8,13.243723844169772,-0.37547948029069467,-0.25481187917572434,2.8,6.913994401940698,-0.26838783631647667,-0.25481187917572434,2.7376968564436304
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,8,-2.799999999999997,0.0,0.0,2.8,4.669043341217048,-0.107091643974218,0.0,2.8,8.830701674063487,0.0,0.0,-7.981988229125912
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,9,35.07771311763805,-1.0532783525817877,-1.0,2.8,12.422232052319082,-0.37547948029069467,-0.25481187917572434,2.8,32.89438113310811,-1.0532783525817877,-1.0,4.781405327001135
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,10,35.07771311763805,-1.0532783525817877,-1.0,2.8,7.928702013815958,-0.26838783631647667,-0.25481187917572434,2.8,4.842041364031097,-0.26838783631647667,-0.25481187917572434,0.7084065197645639
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,11,35.07771311763805,-1.0532783525817877,-1.0,2.8,11.345221296887466,-0.37547948029069467,-0.25481187917572434,2.8,26.13482159648912,-0.8401477077042115,-1.0,2.8
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,12,35.07771311763805,-1.0532783525817877,-1.0,2.8,11.345221296887466,-0.37547948029069467,-0.25481187917572434,2.8,-1.963919322736313,0.05424058623101313,-0.25481187917572434,-1.3722440097891688
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,13,-2.799999999999997,0.0,0.0,2.8,1.6935300385031269,-0.107091643974218,0.0,2.8,1.8558670423889723,-0.107091643974218,0.0,-0.8831297869513968
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,14,35.07771311763805,-1.0532783525817877,-1.0,2.8,11.345221296887466,-0.37547948029069467,-0.25481187917572434,2.8,9.401691258384336,-0.26838783631647667,-0.25481187917572434,0.2500000000000018
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,15,35.07771311763805,-1.0532783525817877,-1.0,2.8,12.422232052319082,-0.37547948029069467,-0.25481187917572434,2.8,8.032992298120288,-0.26838783631647667,-0.25481187917572434,1.6917691276703888
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,16,-2.799999999999997,0.0,0.0,2.8,3.5920325857854323,-0.107091643974218,0.0,2.8,7.638346847011341,0.0,0.0,-3.2658017595737903
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,17,35.07771311763805,-1.0532783525817877,-1.0,2.8,6.851691258384342,-0.26838783631647667,-0.25481187917572434,2.8,-8.379220915563899,0.16133223020523113,-0.25481187917572434,0.0
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,18,35.07771311763805,-1.0532783525817877,-1.0,2.8,7.928702013815958,-0.26838783631647667,-0.25481187917572434,2.8,1.1923615924633535,0.0,0.0,0.006432775312175565
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,19,35.07771311763805,-1.0532783525817877,-1.0,2.8,14.320734599601384,-0.37547948029069467,-0.25481187917572434,2.8,9.651691258384332,-0.26838783631647667,-0.25481187917572434,0.0
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,20,35.07771311763805,-1.0532783525817877,-1.0,2.8,14.320734599601384,-0.37547948029069467,-0.25481187917572434,2.8,10.785626011266828,-0.26838783631647667,-0.25481187917572434,-0.8840922380374039
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,21,-2.799999999999997,0.0,0.0,2.8,2.7705407939347424,-0.107091643974218,0.0,2.8,-0.927105480028608,0.0,0.0,0.9488890923725197
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,22,-2.799999999999997,0.0,0.0,2.8,3.5920325857854323,-0.107091643974218,0.0,2.8,-0.1876968564436332,0.0,0.0,0.18769685644363143
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,23,35.07771311763805,-1.0532783525817877,-1.0,2.8,12.422232052319082,-0.37547948029069467,-0.25481187917572434,2.8,4.210293156568618,-0.26838783631647667,-0.25481187917572434,-0.17765398058810788
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,24,-2.799999999999997,0.0,0.0,2.8,3.5920325857854323,-0.107091643974218,0.0,2.8,-1.616240272428982,0.0,0.0,1.66608278727408
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,25,-2.799999999999997,0.0,0.0,2.8,4.669043341217048,-0.107091643974218,0.0,2.8,0.3110898537771405,0.0,0.0,-0.31108985377714227
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,26,35.07771311763805,-1.0532783525817877,-1.0,2.8,7.928702013815958,-0.26838783631647667,-0.25481187917572434,2.8,7.631106377385377,-0.26838783631647667,-0.25481187917572434,2.0692983259365194
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,27,35.07771311763805,-1.0532783525817877,-1.0,2.8,6.851691258384342,-0.26838783631647667,-0.25481187917572434,2.8,37.87771311763804,-1.0532783525817877,-1.0,0.0
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,28,-2.799999999999997,0.0,0.0,2.8,2.7705407939347424,-0.107091643974218,0.0,2.8,1.887645991330654,0.0,0.0,-1.5953653217052626
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,29,-2.799999999999997,0.0,0.0,2.8,-1.7229892445683817,0.0,0.0,2.8,-0.818011770874083,0.0,0.0,0.8910819382804362
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,30,35.07771311763805,-1.0532783525817877,-1.0,2.8,12.422232052319082,-0.37547948029069467,-0.25481187917572434,2.8,-2.812523273937055,0.0,0.0,2.7115599451726684
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,31,-2.799999999999997,0.0,0.0,2.8,-2.799999999999997,0.0,0.0,2.8,-0.2499999999999929,0.0,0.0,0.25
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,0,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,1,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,6.329219576454868,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,2,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,3,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,5.079219576454867,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,4,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,5,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,5.079219576454867,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,6,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,-2.55,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,7,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,8,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,9,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,-2.55,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,10,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,11,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,12,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,13,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,14,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,5.079219576454867,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,15,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,16,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,17,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,6.329219576454868,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,18,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,5.079219576454867,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,19,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,5.079219576454867,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,20,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,5.079219576454867,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,21,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,22,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,23,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,24,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,5.079219576454867,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,25,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,26,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,27,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,28,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,29,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,30,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,31,4.829219576454867,0.0,0.0,2.8,4.829219576454867,0.0,0.0,2.8,6.329219576454868,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,0,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,5.179219576454868,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,1,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-6.129219576454867,0.0,0.0,-1.5
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,2,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,3,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,4,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,6.679219576454868,0.0,0.0,1.0499999999999998
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,5,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,-2.55,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,6,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,-1.2000000000000002,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,7,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,5.179219576454868,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,8,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,9,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,-2.55,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,10,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,0.09999999999999964,0.0,0.0,0.0
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,11,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,12,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,0.09999999999999964,0.0,0.0,0.0
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,13,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,6.429219576454868,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,14,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,7.9792195764548675,0.0,0.0,-0.25
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,15,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,0.09999999999999964,0.0,0.0,0.0
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,16,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-7.629219576454867,0.0,0.0,0.0
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,17,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,-2.55,0.0,0.0,2.55
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,18,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,0.34999999999999964,0.0,0.0,-0.25
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,19,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-2.8000000000000007,0.0,0.0,2.8
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,20,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,-0.9500000000000002,0.0,0.0,1.0499999999999998
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,21,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-1.2500000000000004,0.0,0.0,1.25
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,22,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,23,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,0.0,0.0,0.0,0.0
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,24,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,6.679219576454868,0.0,0.0,1.0499999999999998
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,25,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,9.229219576454867,0.0,0.0,-1.5
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,26,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-6.129219576454867,0.0,0.0,-1.5
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,27,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-0.2500000000000009,0.0,0.0,0.25
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,28,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,7.7292195764548675,0.0,0.0,0.0
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,29,4.929219576454868,0.0,0.0,2.8,4.929219576454868,0.0,0.0,2.8,-1.2999999999999998,0.0,0.0,1.2999999999999998
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,30,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-7.629219576454867,0.0,0.0,0.0
