context_id,scenario,policy_seed,slot,unit_index,target_index,conditional_probability,is_argmax_target,det_total_return_mean,stochastic_total_return_mean,det_delta_mean,stochastic_delta_mean
heterogeneity_pressure_seed8_safety01_e00_t23_u1,heterogeneity_pressure,8,safety,1,0,0.1946171373128891,False,-88.41130069766699,-25.021152413014516,28.31847704153705,1.6977788678039132
heterogeneity_pressure_seed8_safety01_e00_t23_u1,heterogeneity_pressure,8,safety,1,1,0.19697163999080658,False,-117.69620733632777,-25.14881333243926,-0.96642959712374,1.5701179483791647
heterogeneity_pressure_seed8_safety01_e00_t23_u1,heterogeneity_pressure,8,safety,1,2,0.20663253962993622,True,-91.77223096971346,-24.752402413014515,24.957546769490584,1.9665288678039126
heterogeneity_pressure_seed8_safety01_e00_t23_u1,heterogeneity_pressure,8,safety,1,3,0.1997527927160263,False,-66.53308491191014,21.46435767867157,50.1966928272939,48.18328895949
heterogeneity_pressure_seed8_safety01_e00_t23_u1,heterogeneity_pressure,8,safety,1,4,0.2020258605480194,False,-116.91903032120851,-25.094589913014516,-0.1892525820044746,1.6243413678039134
heterogeneity_pressure_seed8_safety02_e00_t23_u0,heterogeneity_pressure,8,safety,0,0,0.1933557689189911,False,-83.43372658365918,-29.53958527411133,33.29605115554486,5.95983772767398
heterogeneity_pressure_seed8_safety02_e00_t23_u0,heterogeneity_pressure,8,safety,0,1,0.19791460037231445,False,-116.86192572482273,-27.823782897267847,-0.13214798561869712,7.675640104517461
heterogeneity_pressure_seed8_safety02_e00_t23_u0,heterogeneity_pressure,8,safety,0,2,0.2071017622947693,True,-74.75546782160458,-30.72194495427175,41.97430991759944,4.777478047513563
heterogeneity_pressure_seed8_safety02_e00_t23_u0,heterogeneity_pressure,8,safety,0,3,0.19897280633449554,False,-61.3709983084984,14.338072430135215,55.358779430705624,49.837495431920516
heterogeneity_pressure_seed8_safety02_e00_t23_u0,heterogeneity_pressure,8,safety,0,4,0.20265507698059082,False,-115.76137891246691,-26.61592913071644,0.9683988267371384,8.883493871068868
heterogeneity_pressure_seed8_safety03_e07_t40_u2,heterogeneity_pressure,8,safety,2,0,0.5055621862411499,True,-29.888313891702754,-30.25943567233967,0.06113268368736091,-0.0984375000000004
heterogeneity_pressure_seed8_safety03_e07_t40_u2,heterogeneity_pressure,8,safety,2,1,0.4944378137588501,False,-24.755582097821964,-24.96713369477152,5.193864477568152,5.19386447756815
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,safety,1,0,0.3396603465080261,True,-28.960385105891227,-27.853278944172423,0.9890614694988873,0.2901025549128381
