candidate_action,candidate_type,conditional_target_probability,frozen_v,mc_q_mean,mc_q_se,mc_q_std,one_step_reward_mean,paired_delta_vs_noop_mean,paired_delta_vs_noop_se,policy_probability,rollouts,sample_id,scenario,source_seed,split,state_id,unit_index
1,target,0.5685387681994942,4.333680629730225,3.4501533073883133,1.5097492975175297,4.270215864665087,1.5900461383825912,1.6156518360225234,0.7974766328263347,0.16656915843486786,8,seed8/medium/episode7/step36/unit2/action1,medium,8,validation,seed8/medium/episode7/step36,2
3,target,0.4314612318005057,4.333680629730225,2.797333774792432,1.6315707046384187,4.614778836940558,0.9930143513700196,0.9628323034266419,1.205792922233977,0.12640850245952606,8,seed8/medium/episode7/step36/unit2/action3,medium,8,validation,seed8/medium/episode7/step36,2
5,noop,0.0,4.333680629730225,1.83450147136579,1.6895655522714148,4.778813037081247,-0.1,0.0,0.0,0.7070223093032837,8,seed8/medium/episode7/step36/unit2/action5,medium,8,validation,seed8/medium/episode7/step36,2
0,target,0.5217982544189204,-26.813440322875977,-12.698175859929787,4.509855378585439,12.755797281473557,-2.4124999999999996,-7.241555740739596,4.1559893550736655,0.1268843561410904,8,seed8/medium/episode3/step0/unit0/action0,medium,8,train,seed8/medium/episode3/step0,0
1,target,0.47820174558107964,-26.813440322875977,-12.222354127010995,5.120853387596835,14.483960623327304,-0.6077196925178541,-6.765734007820802,4.31192996700319,0.1162831038236618,8,seed8/medium/episode3/step0/unit0/action1,medium,8,train,seed8/medium/episode3/step0,0
5,noop,0.0,-26.813440322875977,-5.456620119190195,3.0697411844948927,8.682539232175854,-0.7250000000000001,0.0,0.0,0.7568325400352478,8,seed8/medium/episode3/step0/unit0/action5,medium,8,train,seed8/medium/episode3/step0,0
0,target,0.425862872795519,-26.813440322875977,-21.449033330479125,5.300255520590084,14.991386482522733,-1.2512465800684989,-15.869326845637964,5.141788179442233,0.1057048887014389,8,seed8/medium/episode3/step0/unit1/action0,medium,8,train,seed8/medium/episode3/step0,1
1,target,0.34204459756496275,-26.813440322875977,-18.53394843976997,5.688716967609604,16.0901213761909,-1.435906564172618,-12.954241954928806,5.160735177457105,0.08490006625652313,8,seed8/medium/episode3/step0/unit1/action1,medium,8,train,seed8/medium/episode3/step0,1
2,target,0.2320925296395183,-26.813440322875977,-22.274194125580934,5.439198072259132,15.384375364444919,-2.1,-16.694487640739773,5.392888539268932,0.05760848522186279,8,seed8/medium/episode3/step0/unit1/action2,medium,8,train,seed8/medium/episode3/step0,1
5,noop,0.0,-26.813440322875977,-5.579706484841163,4.604658219111377,13.023940207120104,-0.1,0.0,0.0,0.7517865300178528,8,seed8/medium/episode3/step0/unit1/action5,medium,8,train,seed8/medium/episode3/step0,1
1,target,1.0,-26.813440322875977,-16.29863143516372,5.008823568675506,14.167092444709814,-0.6,-3.054297106823576,6.026766977220739,0.23571158945560455,8,seed8/medium/episode3/step0/unit2/action1,medium,8,train,seed8/medium/episode3/step0,2
5,noop,0.0,-26.813440322875977,-13.244334328340146,4.5144151838161815,12.768694358271746,-0.1,0.0,0.0,0.7642884254455566,8,seed8/medium/episode3/step0/unit2/action5,medium,8,train,seed8/medium/episode3/step0,2
5,noop,0.0,-0.9851009249687195,-10.886966395108296,1.7915993799060144,5.067408282804625,-0.16249999999999998,0.0,0.0,1.0,8,seed8/medium/episode17/step37/unit0/action5,medium,8,test,seed8/medium/episode17/step37,0
5,noop,0.0,-0.9851009249687195,-8.048867184830154,2.9547849315973114,8.357393848321152,-0.35,0.0,0.0,1.0,8,seed8/medium/episode17/step37/unit1/action5,medium,8,test,seed8/medium/episode17/step37,1
2,target,0.39137734757086434,-0.9851009249687195,-10.674211489888702,2.2645164970352867,6.405019884649831,-0.6,-0.6247049498317676,2.6240970178658394,0.11737632751464844,8,seed8/medium/episode17/step37/unit2/action2,medium,8,test,seed8/medium/episode17/step37,2
3,target,0.6086226027429931,-0.9851009249687195,-6.560170147282031,2.653692702462788,7.505776420386771,0.29758966221029054,3.4893363927749053,2.167251021849995,0.18252943456172943,8,seed8/medium/episode17/step37/unit2/action3,medium,8,test,seed8/medium/episode17/step37,2
5,noop,0.0,-0.9851009249687195,-10.049506540056935,1.8087983678666506,5.116054366870673,-0.1,0.0,0.0,0.7000942230224609,8,seed8/medium/episode17/step37/unit2/action5,medium,8,test,seed8/medium/episode17/step37,2
5,noop,0.0,-48.39737319946289,-21.931419439240532,1.9012709797716254,5.377606410678831,-0.16249999999999998,0.0,0.0,1.0,8,seed8/medium/episode6/step19/unit0/action5,medium,8,train,seed8/medium/episode6/step19,0
5,noop,0.0,-48.39737319946289,-14.924541104680104,6.7587474830735825,19.116624710435364,-0.2875,0.0,0.0,1.0,8,seed8/medium/episode6/step19/unit1/action5,medium,8,train,seed8/medium/episode6/step19,1
0,target,1.0,-48.39737319946289,-13.654547657009203,3.1422736677168874,8.887692075146141,-0.6,-5.06943442068142,5.452899002415103,0.26735585927963257,8,seed8/medium/episode6/step19/unit2/action0,medium,8,train,seed8/medium/episode6/step19,2
5,noop,0.0,-48.39737319946289,-8.585113236327786,5.904114115272827,16.69935651123452,-0.1,0.0,0.0,0.7326441407203674,8,seed8/medium/episode6/step19/unit2/action5,medium,8,train,seed8/medium/episode6/step19,2
5,noop,0.0,-15.448270797729492,-10.367735000752752,2.593095886219552,7.334382741651141,-0.1,0.0,0.0,1.0,8,seed8/medium/episode2/step20/unit0/action5,medium,8,train,seed8/medium/episode2/step20,0
5,noop,0.0,-15.448270797729492,-13.28651865981341,2.2997382555760355,6.504642061887745,-0.5375,0.0,0.0,1.0,8,seed8/medium/episode2/step20/unit1/action5,medium,8,train,seed8/medium/episode2/step20,1
2,target,1.0,-15.448270797729492,-13.715262600440354,2.450372278907574,6.93069941938832,-0.6,1.879839821684807,1.951342560171773,0.2927727997303009,8,seed8/medium/episode2/step20/unit2/action2,medium,8,train,seed8/medium/episode2/step20,2
5,noop,0.0,-15.448270797729492,-15.59510242212516,0.9656667049479354,2.7313179017390166,-0.1,0.0,0.0,0.7072272300720215,8,seed8/medium/episode2/step20/unit2/action5,medium,8,train,seed8/medium/episode2/step20,2
5,noop,0.0,-37.370094299316406,-8.017800383329506,3.8892276702310418,11.00039703679491,0.3284004693279825,0.0,0.0,1.0,8,seed8/medium/episode4/step15/unit0/action5,medium,8,test,seed8/medium/episode4/step15,0
0,target,0.261940006995947,-37.370094299316406,-11.57213826456658,3.8933384015343884,11.012023940715839,-2.1,-1.471281226421787,3.3376464229074694,0.0707448273897171,8,seed8/medium/episode4/step15/unit1/action0,medium,8,test,seed8/medium/episode4/step15,1
1,target,0.3264570659616282,-37.370094299316406,-5.119275434128523,4.026637175991151,11.389049810084769,2.5420023466399124,4.9815816040162675,2.596317275691599,0.08816961199045181,8,seed8/medium/episode4/step15/unit1/action1,medium,8,test,seed8/medium/episode4/step15,1
2,target,0.4116028442827996,-37.370094299316406,-4.756596919528402,3.430040782035754,9.701620386895561,0.8368076852085239,5.34426011861639,3.1636678197302426,0.11116580665111542,8,seed8/medium/episode4/step15/unit1/action2,medium,8,test,seed8/medium/episode4/step15,1
5,noop,0.0,-37.370094299316406,-10.100857038144792,3.7479249932896193,10.600732712534542,-0.1,0.0,0.0,0.7299197316169739,8,seed8/medium/episode4/step15/unit1/action5,medium,8,test,seed8/medium/episode4/step15,1
5,noop,0.0,-37.370094299316406,-14.09273696594266,3.3404740549562337,9.448287426549108,-0.1,0.0,0.0,1.0,8,seed8/medium/episode4/step15/unit2/action5,medium,8,test,seed8/medium/episode4/step15,2
1,target,0.3933507277581614,-37.51372528076172,-10.54308828035223,4.498002198260166,12.722271424727046,-0.06589852177136657,-10.16587395622157,4.523783605591412,0.10183428972959518,8,seed8/medium/episode12/step14/unit0/action1,medium,8,validation,seed8/medium/episode12/step14,0
2,target,0.29174561232147367,-37.51372528076172,-9.292526869523577,3.3412244761205514,9.450409938125247,-0.6163983573365834,-8.915312545392919,4.127302088103966,0.07552981376647949,8,seed8/medium/episode12/step14/unit0/action2,medium,8,validation,seed8/medium/episode12/step14,0
4,target,0.3149036023623203,-37.51372528076172,-10.488576608290703,2.9721863908298394,8.406612607624599,-2.3793110966411843,-10.111362284160045,4.2479260749987136,0.08152516931295395,8,seed8/medium/episode12/step14/unit0/action4,medium,8,validation,seed8/medium/episode12/step14,0
5,noop,0.0,-37.51372528076172,-0.3772143241306569,5.075242528202201,14.354953631432538,0.9081885452465638,0.0,0.0,0.7411107420921326,8,seed8/medium/episode12/step14/unit0/action5,medium,8,validation,seed8/medium/episode12/step14,0
0,target,0.3271734001122828,-37.51372528076172,-11.632478667193219,1.379204455840834,3.9009792934710243,-2.1625,0.24350966489941306,0.5330096857823544,0.08583168685436249,8,seed8/medium/episode12/step14/unit1/action0,medium,8,validation,seed8/medium/episode12/step14,1
1,target,0.36639325285415714,-37.51372528076172,-13.118612584735791,1.1893845207043574,3.364087440113451,0.6948351747608434,-1.2426242526431575,1.6304384745079803,0.09612074494361877,8,seed8/medium/episode12/step14/unit1/action1,medium,8,validation,seed8/medium/episode12/step14,1
4,target,0.30643337543369853,-37.51372528076172,-10.281123829734838,1.6037827307498231,4.5361825778523155,-1.1839673930644203,1.5948645023577936,1.5143368396603396,0.08039068430662155,8,seed8/medium/episode12/step14/unit1/action4,medium,8,validation,seed8/medium/episode12/step14,1
5,noop,0.0,-37.51372528076172,-11.875988332092632,1.2506576501459932,3.5373940214442583,-0.16249999999999998,0.0,0.0,0.737656831741333,8,seed8/medium/episode12/step14/unit1/action5,medium,8,validation,seed8/medium/episode12/step14,1
5,noop,0.0,-37.51372528076172,-9.637031106650575,2.7378674579992097,7.743858582164865,1.2538022097130122,0.0,0.0,1.0,8,seed8/medium/episode12/step14/unit2/action5,medium,8,validation,seed8/medium/episode12/step14,2
0,target,0.24732224415169138,-33.2150993347168,-33.3749165169095,4.1247387778720235,11.666523041825682,-0.7125259233201432,-5.083556175224395,5.012410596114188,0.06579596549272537,8,seed8/medium/episode2/step15/unit0/action0,medium,8,train,seed8/medium/episode2/step15,0
1,target,0.20319983604056102,-33.2150993347168,-32.93620052557659,5.759446839401034,16.2901756640956,-0.8366870785866903,-4.644840183891484,3.6552248131571172,0.05405793339014053,8,seed8/medium/episode2/step15/unit0/action1,medium,8,train,seed8/medium/episode2/step15,0
2,target,0.18714455943910546,-33.2150993347168,-26.554828208900542,6.553001252099907,18.534686489935126,0.16917765913494132,1.7365321327845593,1.4234558452032853,0.04978669434785843,8,seed8/medium/episode2/step15/unit0/action2,medium,8,train,seed8/medium/episode2/step15,0
3,target,0.18660516021893223,-33.2150993347168,-28.814056332887002,6.371903003255896,18.02246329066069,-1.0241870785866904,-0.5226959912018985,2.727638829786663,0.049643196165561676,8,seed8/medium/episode2/step15/unit0/action3,medium,8,train,seed8/medium/episode2/step15,0
4,target,0.17572820014970988,-33.2150993347168,-33.07803549992684,4.17429842977451,11.806698905559653,-0.2238634674422869,-4.786675158241742,4.786236240382287,0.04674956202507019,8,seed8/medium/episode2/step15/unit0/action4,medium,8,train,seed8/medium/episode2/step15,0
5,noop,0.0,-33.2150993347168,-28.291360341685106,6.824996737343364,19.30400589820622,0.6759568154727045,0.0,0.0,0.7339667081832886,8,seed8/medium/episode2/step15/unit0/action5,medium,8,train,seed8/medium/episode2/step15,0
0,target,0.2932914237930265,-33.2150993347168,-34.907822709022334,6.50345250073184,18.39454145756838,-1.710641016799053,-9.546755818634768,4.7515416299480115,0.07895974069833755,8,seed8/medium/episode2/step15/unit1/action0,medium,8,train,seed8/medium/episode2/step15,1
1,target,0.2545762696291494,-33.2150993347168,-18.301358894779906,4.625256807353643,13.082201812836008,0.4717949160047359,7.05970799560766,6.229166436361736,0.06853687018156052,8,seed8/medium/episode2/step15/unit1/action1,medium,8,train,seed8/medium/episode2/step15,1
2,target,0.22271379965072247,-33.2150993347168,-28.20573284342726,5.499257387607956,15.554248761071216,0.4759445645848157,-2.8446659530396916,2.1426923157240823,0.05995887517929077,8,seed8/medium/episode2/step15/unit1/action2,medium,8,train,seed8/medium/episode2/step15,1
3,target,0.2294184515775938,-33.2150993347168,-28.78378328341956,4.87734656369169,13.7952193175332,1.2431438482351924,-3.4227163930319935,3.9290821931992848,0.06176389753818512,8,seed8/medium/episode2/step15/unit1/action3,medium,8,train,seed8/medium/episode2/step15,1
5,noop,0.0,-33.2150993347168,-25.361066890387562,6.4115951582605035,18.13472965851535,0.28935898320094716,0.0,0.0,0.7307806015014648,8,seed8/medium/episode2/step15/unit1/action5,medium,8,train,seed8/medium/episode2/step15,1
1,target,1.0,-33.2150993347168,-26.400065266709674,4.8816068184580415,13.807269137672677,-0.6,0.9777502063848229,4.201344871095918,0.2578172981739044,8,seed8/medium/episode2/step15/unit2/action1,medium,8,train,seed8/medium/episode2/step15,2
5,noop,0.0,-33.2150993347168,-27.3778154730945,6.519059476341101,18.438684650716866,-0.1,0.0,0.0,0.742182731628418,8,seed8/medium/episode2/step15/unit2/action5,medium,8,train,seed8/medium/episode2/step15,2
5,noop,0.0,-7.551610946655273,-22.82724212789411,4.83749638221193,13.682505983309788,0.07443929630717472,0.0,0.0,1.0,8,seed8/medium/episode7/step8/unit0/action5,medium,8,train,seed8/medium/episode7/step8,0
2,target,0.5682705978703051,-7.551610946655273,-20.074052519705617,4.236110653497984,11.981530275780008,-1.3027186871154544,-0.08424195135026125,0.07197846044936275,0.15159936249256134,8,seed8/medium/episode7/step8/unit1/action2,medium,8,train,seed8/medium/episode7/step8,1
4,target,0.4317293742011745,-7.551610946655273,-21.8230733170727,3.896928501388645,11.022178276524166,-1.4255607036928253,-1.8332627487173436,1.580005003329639,0.1151738241314888,8,seed8/medium/episode7/step8/unit1/action4,medium,8,train,seed8/medium/episode7/step8,1
5,noop,0.0,-7.551610946655273,-19.98981056835536,4.216777918490701,11.926849043689879,-0.1,0.0,0.0,0.7332267761230469,8,seed8/medium/episode7/step8/unit1/action5,medium,8,train,seed8/medium/episode7/step8,1
5,noop,0.0,-7.551610946655273,-22.747802772180652,3.8513339938841193,10.893217534758922,-0.1,0.0,0.0,1.0,8,seed8/medium/episode7/step8/unit2/action5,medium,8,train,seed8/medium/episode7/step8,2
5,noop,0.0,-42.05026626586914,-37.09263538161588,8.685844814973553,24.56727907600725,0.15574337221412693,0.0,0.0,1.0,8,seed8/medium/episode11/step4/unit0/action5,medium,8,test,seed8/medium/episode11/step4,0
0,target,0.2579025382933732,-42.05026626586914,3.342096920124712,12.216889423397866,34.55458142516337,1.904580791804431,20.50425503438845,10.411778800710158,0.06662116944789886,8,seed8/medium/episode11/step4/unit1/action0,medium,8,test,seed8/medium/episode11/step4,1
1,target,0.2749461134852366,-42.05026626586914,-18.88411891600817,11.126784066736247,31.47129786555053,-1.5565259483355731,-1.721960801744431,11.57800986479344,0.0710238516330719,8,seed8/medium/episode11/step4/unit1/action1,medium,8,test,seed8/medium/episode11/step4,1
2,target,0.23411055898800992,-42.05026626586914,-16.048073078760066,11.075202511258242,31.325403194899938,-2.35,1.1140850355036784,10.887239377057156,0.060475245118141174,8,seed8/medium/episode11/step4/unit1/action2,medium,8,test,seed8/medium/episode11/step4,1
3,target,0.23304077481211105,-42.05026626586914,-9.627930852122311,14.197835424313217,40.15754282680984,-1.7192566277858732,7.534227262141428,11.561857591069291,0.06019889935851097,8,seed8/medium/episode11/step4/unit1/action3,medium,8,test,seed8/medium/episode11/step4,1
5,noop,0.0,-42.05026626586914,-17.162158114263743,13.573473206273228,38.39157979363884,-0.35,0.0,0.0,0.7416808605194092,8,seed8/medium/episode11/step4/unit1/action5,medium,8,test,seed8/medium/episode11/step4,1
1,target,0.5227721510238763,-42.05026626586914,11.115246702367074,7.9782773753901814,22.56597613730243,-0.6,10.973237737686006,8.336385083074195,0.13029441237449646,8,seed8/medium/episode11/step4/unit2/action1,medium,8,test,seed8/medium/episode11/step4,2
3,target,0.47722781908262346,-42.05026626586914,11.115246702367074,7.9782773753901814,22.56597613730243,-0.6,10.973237737686006,8.336385083074195,0.11894305795431137,8,seed8/medium/episode11/step4/unit2/action3,medium,8,test,seed8/medium/episode11/step4,2
5,noop,0.0,-42.05026626586914,0.1420089646810676,7.981473583535796,22.575016379117823,-0.1,0.0,0.0,0.7507625222206116,8,seed8/medium/episode11/step4/unit2/action5,medium,8,test,seed8/medium/episode11/step4,2
0,target,0.25132566808268436,-14.634188652038574,4.2616968187513375,5.706117543238779,16.139337636286655,-1.0363085408701578,-6.168117818062276,8.168740413592722,0.06432438641786575,8,seed8/time_pressure/episode17/step3/unit0/action0,time_pressure,8,train,seed8/time_pressure/episode17/step3,0
2,target,0.331883285316352,-14.634188652038574,5.8702605747484045,6.376216747127263,18.03466440083567,0.7486912416602518,-4.55955406206521,8.298490203218709,0.08494233340024948,8,seed8/time_pressure/episode17/step3/unit0/action2,time_pressure,8,train,seed8/time_pressure/episode17/step3,0
4,target,0.41679110482218423,-14.634188652038574,5.920765594879853,6.60897210980424,18.69299598206137,-0.3835905594599266,-4.5090490419337605,4.174184505992473,0.10667367279529572,8,seed8/time_pressure/episode17/step3/unit0/action4,time_pressure,8,train,seed8/time_pressure/episode17/step3,0
5,noop,0.0,-14.634188652038574,10.429814636813614,6.446486870153365,18.233418322861947,0.35912763941989495,0.0,0.0,0.7440596222877502,8,seed8/time_pressure/episode17/step3/unit0/action5,time_pressure,8,train,seed8/time_pressure/episode17/step3,0
2,target,0.4468524291826872,-14.634188652038574,5.793713791145862,9.022303429348097,25.518927747258733,-0.3150002174695907,-0.5855970331549507,9.384263130330256,0.11589842289686203,8,seed8/time_pressure/episode17/step3/unit1/action2,time_pressure,8,train,seed8/time_pressure/episode17/step3,1
4,target,0.5531475995434159,-14.634188652038574,8.283581111700826,6.396083810060413,18.090856940524834,0.19325527883978966,1.904270287400014,5.78817609906158,0.14346779882907867,8,seed8/time_pressure/episode17/step3/unit1/action4,time_pressure,8,train,seed8/time_pressure/episode17/step3,1
5,noop,0.0,-14.634188652038574,6.379310824300813,5.879357826642651,16.629335152964885,0.3795638197099475,0.0,0.0,0.7406337261199951,8,seed8/time_pressure/episode17/step3/unit1/action5,time_pressure,8,train,seed8/time_pressure/episode17/step3,1
2,target,0.44230964371718984,-14.634188652038574,-6.383850773391679,7.819415861058135,22.116647921087417,-0.6,1.3721140659082827,8.574681082348047,0.10989934951066971,8,seed8/time_pressure/episode17/step3/unit2/action2,time_pressure,8,train,seed8/time_pressure/episode17/step3,2
4,target,0.5576903862690081,-14.634188652038574,-1.843973481091055,8.212646356442994,23.228871720511332,0.004563819709947514,5.911991358208908,6.943473850459973,0.13856765627861023,8,seed8/time_pressure/episode17/step3/unit2/action4,time_pressure,8,train,seed8/time_pressure/episode17/step3,2
5,noop,0.0,-14.634188652038574,-7.755964839299962,5.063244223326532,14.321017300471219,-0.1,0.0,0.0,0.7515329718589783,8,seed8/time_pressure/episode17/step3/unit2/action5,time_pressure,8,train,seed8/time_pressure/episode17/step3,2
5,noop,0.0,-12.54377555847168,-14.145971337292023,7.223457444580823,20.431022970702198,-0.41250000000000003,0.0,0.0,1.0,8,seed8/time_pressure/episode10/step7/unit0/action5,time_pressure,8,train,seed8/time_pressure/episode10/step7,0
1,target,0.23416167110418198,-12.54377555847168,-20.319665592474774,9.601824007261575,27.1580594691778,-0.28724185674743347,3.622358294471642,6.522729632866615,0.06148451939225197,8,seed8/time_pressure/episode10/step7/unit1/action1,time_pressure,8,train,seed8/time_pressure/episode10/step7,1
2,target,0.27407429624200075,-12.54377555847168,-22.443574137231444,9.232818249416871,26.114353574502317,-0.5658100527428729,1.49844974971497,6.037219508447623,0.07196449488401413,8,seed8/time_pressure/episode10/step7/unit1/action2,time_pressure,8,train,seed8/time_pressure/episode10/step7,1
3,target,0.23431696900715807,-12.54377555847168,-23.84759683598623,9.047459584469744,25.59008009875912,2.2090953535701705,0.09442705096018922,5.482967360299363,0.06152529641985893,8,seed8/time_pressure/episode10/step7/unit1/action3,time_pressure,8,train,seed8/time_pressure/episode10/step7,1
4,target,0.25744700689610084,-12.54377555847168,-27.918997419777984,9.110934691971364,25.769614814562882,-0.9339501170322717,-3.9769735328315687,5.834174479499214,0.0675986185669899,8,seed8/time_pressure/episode10/step7/unit1/action4,time_pressure,8,train,seed8/time_pressure/episode10/step7,1
5,noop,0.0,-12.54377555847168,-23.942023886946416,7.3318385491636535,20.73757102671423,-0.2875,0.0,0.0,0.7374270558357239,8,seed8/time_pressure/episode10/step7/unit1/action5,time_pressure,8,train,seed8/time_pressure/episode10/step7,1
3,target,1.0,-12.54377555847168,-14.28940947205571,6.8279238136519425,19.312284920233605,0.8453280886851956,-2.4479894300258076,2.996370746798832,0.24932116270065308,8,seed8/time_pressure/episode10/step7/unit2/action3,time_pressure,8,train,seed8/time_pressure/episode10/step7,2
5,noop,0.0,-12.54377555847168,-11.841420042029903,6.095977529506156,17.24202819629848,-1.240129123456907,0.0,0.0,0.7506788372993469,8,seed8/time_pressure/episode10/step7/unit2/action5,time_pressure,8,train,seed8/time_pressure/episode10/step7,2
0,target,0.330486439872337,-29.865127563476562,-25.640548745680483,8.723733296881134,24.67444388595011,-2.1529743915073105,-24.48978371865904,9.115714181577628,0.08479148149490356,8,seed8/time_pressure/episode0/step2/unit0/action0,time_pressure,8,validation,seed8/time_pressure/episode0/step2,0
1,target,0.3938091334611698,-29.865127563476562,-12.72821673384241,7.398469740159088,20.926032494679863,0.45715365095613403,-11.577451706820973,12.561280656126016,0.10103791207075119,8,seed8/time_pressure/episode0/step2/unit0/action1,time_pressure,8,validation,seed8/time_pressure/episode0/step2,0
3,target,0.2757044266664932,-29.865127563476562,-15.205229898309856,8.312905011158344,23.51244601899879,-1.2663835828342473,-14.054464871288413,7.7475364238190165,0.07073629647493362,8,seed8/time_pressure/episode0/step2/unit0/action3,time_pressure,8,validation,seed8/time_pressure/episode0/step2,0
5,noop,0.0,-29.865127563476562,-1.1507650270214413,8.433111365965845,23.85244093350319,-0.15297439150731104,0.0,0.0,0.7434343099594116,8,seed8/time_pressure/episode0/step2/unit0/action5,time_pressure,8,validation,seed8/time_pressure/episode0/step2,0
0,target,0.24993447248266643,-29.865127563476562,-28.938897310969296,7.417961256472642,20.98116282812355,-4.35,-5.121283039494715,4.252829898302795,0.06216423958539963,8,seed8/time_pressure/episode0/step2/unit1/action0,time_pressure,8,validation,seed8/time_pressure/episode0/step2,1
1,target,0.2884432644931441,-29.865127563476562,-26.039900672114765,7.386454931758139,20.89204948469999,-1.0428463490438658,-2.2222864006401872,1.4081160726749518,0.0717422291636467,8,seed8/time_pressure/episode0/step2/unit1/action1,time_pressure,8,validation,seed8/time_pressure/episode0/step2,1
2,target,0.2365993156620622,-29.865127563476562,-26.815553612912076,7.134579650526608,20.179638607211654,-3.239023479806764,-2.9979393414375,3.8993142328147696,0.058847490698099136,8,seed8/time_pressure/episode0/step2/unit1/action2,time_pressure,8,validation,seed8/time_pressure/episode0/step2,1
4,target,0.22502294736212725,-29.865127563476562,-25.309742456307312,7.293297969878183,20.628561806859775,-3.814355884856533,-1.4921281848327332,4.316911002993034,0.05596819147467613,8,seed8/time_pressure/episode0/step2/unit1/action4,time_pressure,8,validation,seed8/time_pressure/episode0/step2,1
5,noop,0.0,-29.865127563476562,-23.817614271474575,7.2768126815166925,20.581934370098875,-1.840474391507311,0.0,0.0,0.7512778639793396,8,seed8/time_pressure/episode0/step2/unit1/action5,time_pressure,8,validation,seed8/time_pressure/episode0/step2,1
1,target,1.0,-29.865127563476562,-30.156808390844184,4.434730262104243,12.543311364268423,-2.2618045140645653,-11.02775511313859,6.562279588647068,0.24154047667980194,8,seed8/time_pressure/episode0/step2/unit2/action1,time_pressure,8,validation,seed8/time_pressure/episode0/step2,2
5,noop,0.0,-29.865127563476562,-19.129053277705594,8.256731009921412,23.353561950194724,-2.2713301225572544,0.0,0.0,0.7584595084190369,8,seed8/time_pressure/episode0/step2/unit2/action5,time_pressure,8,validation,seed8/time_pressure/episode0/step2,2
5,noop,0.0,-59.50522994995117,-74.36446588966147,8.040584106552704,22.74220618577678,0.6123473189033031,0.0,0.0,1.0,8,seed8/time_pressure/episode2/step18/unit0/action5,time_pressure,8,test,seed8/time_pressure/episode2/step18,0
5,noop,0.0,-59.50522994995117,-57.90886189469124,7.984038326025997,22.582270566345098,-0.1,0.0,0.0,1.0,8,seed8/time_pressure/episode2/step18/unit1/action5,time_pressure,8,test,seed8/time_pressure/episode2/step18,1
0,target,0.23228380993463088,-59.50522994995117,-61.328292918995686,8.284035606061863,23.430791010548617,1.4048738704300567,3.7410313719037482,6.492787919077796,0.06727411597967148,8,seed8/time_pressure/episode2/step18/unit2/action0,time_pressure,8,test,seed8/time_pressure/episode2/step18,2
1,target,0.26868397721105663,-59.50522994995117,-63.19756413310955,7.749788246535379,21.919711287539883,-0.6,1.871760157789887,10.427949417462406,0.07781634479761124,8,seed8/time_pressure/episode2/step18/unit2/action1,time_pressure,8,test,seed8/time_pressure/episode2/step18,2
3,target,0.23810059141518777,-59.50522994995117,-53.53866462878268,8.481620239471345,23.98964474711703,2.099541956709909,11.530659662116745,10.47547022849541,0.06895877420902252,8,seed8/time_pressure/episode2/step18/unit2/action3,time_pressure,8,test,seed8/time_pressure/episode2/step18,2
4,target,0.26093167288979696,-59.50522994995117,-57.24195123543748,7.050794193478564,19.942657547837708,0.07368442329619224,7.8273730554619485,8.136207213559093,0.07557111978530884,8,seed8/time_pressure/episode2/step18/unit2/action4,time_pressure,8,test,seed8/time_pressure/episode2/step18,2
5,noop,0.0,-59.50522994995117,-65.06932429089943,9.668820300970888,27.347553603562684,-0.1,0.0,0.0,0.7103796601295471,8,seed8/time_pressure/episode2/step18/unit2/action5,time_pressure,8,test,seed8/time_pressure/episode2/step18,2
5,noop,0.0,-32.757591247558594,8.118378638663152,9.191727816693511,25.998132280020005,3.480520906361939,0.0,0.0,1.0,8,seed8/time_pressure/episode16/step22/unit0/action5,time_pressure,8,train,seed8/time_pressure/episode16/step22,0
5,noop,0.0,-32.757591247558594,-5.00148500846744,9.170611756727567,25.93840704324456,3.543020906361939,0.0,0.0,1.0,8,seed8/time_pressure/episode16/step22/unit1/action5,time_pressure,8,train,seed8/time_pressure/episode16/step22,1
4,target,1.0,-32.757591247558594,22.540985299213396,6.393224024574246,18.0827682456848,22.008125438171632,14.20217491448219,8.124305975641166,0.3136879503726959,8,seed8/time_pressure/episode16/step22/unit2/action4,time_pressure,8,train,seed8/time_pressure/episode16/step22,2
5,noop,0.0,-32.757591247558594,8.338810384731207,9.11875816124739,25.791742927272814,-0.1,0.0,0.0,0.6863120794296265,8,seed8/time_pressure/episode16/step22/unit2/action5,time_pressure,8,train,seed8/time_pressure/episode16/step22,2
5,noop,0.0,-56.540401458740234,-56.82118464859124,10.694892385523946,30.24972371945742,-0.16249999999999998,0.0,0.0,1.0,8,seed8/time_pressure/episode2/step15/unit0/action5,time_pressure,8,test,seed8/time_pressure/episode2/step15,0
5,noop,0.0,-56.540401458740234,-56.650132206597945,9.045295792095057,25.583959969714236,0.5111844232961922,0.0,0.0,1.0,8,seed8/time_pressure/episode2/step15/unit1/action5,time_pressure,8,test,seed8/time_pressure/episode2/step15,1
0,target,0.31997040036742264,-56.540401458740234,-53.2144096890807,5.624228677363473,15.907720946830239,-0.6,6.479553074625107,4.751660975644917,0.08728642761707306,8,seed8/time_pressure/episode2/step15/unit2/action0,time_pressure,8,test,seed8/time_pressure/episode2/step15,2
3,target,0.329372304034351,-56.540401458740234,-53.2144096890807,5.624228677363473,15.907720946830239,-0.6,6.479553074625107,4.751660975644917,0.08985122293233871,8,seed8/time_pressure/episode2/step15/unit2/action3,time_pressure,8,test,seed8/time_pressure/episode2/step15,2
